framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
13,-1,16, 8, 199, 336, 168, 332,0x0
13,-1,16,16, 142, 349, 104, 344,0x0
13,-1, 8,16, 155, 350, 116, 344,0x0
13,-1, 8,16, 151, 348, 124, 344,0x0
13,-1, 8, 8, 149, 342, 132, 340,0x0
13,-1, 8, 8, 150, 342, 140, 340,0x0
13,-1, 8, 8, 158, 352, 132, 348,0x0
13,-1, 8, 8, 166, 352, 140, 348,0x0
13,-1, 8, 8, 190, 346, 148, 340,0x0
13,-1, 8, 8, 187, 344, 156, 340,0x0
13,-1, 8, 8, 173, 352, 148, 348,0x0
13,-1, 8, 8, 199, 354, 156, 348,0x0
13,-1,16, 8, 199, 344, 168, 340,0x0
13,-1,16, 8, 211, 354, 168, 348,0x0
13,-1, 8, 8, 128, 361, 100, 356,0x0
13,-1, 8, 8, 127, 359, 108, 356,0x0
13,-1, 8, 8, 119, 367, 100, 364,0x0
13,-1, 8, 8, 136, 369, 108, 364,0x0
13,-1,16,16, 145, 364, 120, 360,0x0
13,-1,16,16, 161, 364, 136, 360,0x0
13,-1, 8, 8, 191, 362, 148, 356,0x0
13,-1, 8, 8, 198, 362, 156, 356,0x0
13,-1, 8, 8, 179, 369, 148, 364,0x0
13,-1, 8, 8, 188, 369, 156, 364,0x0
13,-1,16,16, 200, 364, 168, 360,0x0
13,-1,16,16, 204, 363, 184, 360,0x0
13,-1,16,16, 220, 363, 200, 360,0x0
13,-1, 8, 8, 229, 360, 212, 356,0x0
13,-1, 8, 8, 229, 367, 212, 364,0x0
13,-1, 8, 8, 237, 367, 220, 364,0x0
13,-1, 8, 8, 233, 371, 228, 364,0x0
13,-1, 8, 8, 587, 364, 580, 364,0x0
13,-1, 8, 8, 128, 377, 100, 372,0x0
13,-1, 8, 8, 136, 377, 108, 372,0x0
13,-1,16, 8, 145, 376, 120, 372,0x0
13,-1,16, 8, 200, 376, 168, 372,0x0
13,-1,16, 8, 182, 383, 168, 380,0x0
13,-1,16,16, 216, 381, 184, 376,0x0
13,-1,16,16, 225, 379, 200, 376,0x0
13,-1, 8,16, 251, 376, 228, 376,0x0
13,-1,16, 8, 605, 379, 600, 380,0x0
13,-1,16, 8, 227, 388, 216, 388,0x0
13,-1,16, 8, 243, 388, 232, 388,0x0
13,-1, 8, 8, 607, 387, 596, 388,0x0
13,-1, 8, 8, 622, 387, 604, 388,0x0
13,-1, 8, 8, 613, 398, 604, 396,0x0
13,-1, 8, 8, 671, 441, 660, 436,0x0
13,-1, 8, 8, 678, 440, 668, 436,0x0
13,-1, 8, 8, 669, 448, 660, 444,0x0
13,-1, 8, 8, 676, 448, 668, 444,0x0
13,-1,16, 8, 694, 442, 680, 436,0x0
13,-1,16, 8, 695, 450, 680, 444,0x0
13,-1, 8, 8, 669, 456, 660, 452,0x0
13,-1, 8, 8, 690, 460, 668, 452,0x0
13,-1, 8, 8, 670, 464, 660, 460,0x0
13,-1, 8, 8, 678, 464, 668, 460,0x0
13,-1,16,16, 690, 461, 680, 456,0x0
13,-1,16, 8, 674, 473, 664, 468,0x0
13,-1,16, 8, 673, 481, 664, 476,0x0
13,-1, 8, 8, 692, 475, 676, 468,0x0
13,-1, 8, 8, 694, 473, 684, 468,0x0
13,-1, 8, 8, 683, 481, 676, 476,0x0
13,-1, 8, 8, 700, 483, 684, 476,0x0
13,-1,16, 8, 702, 493, 696, 492,0x0
13,-1,16, 8, 717, 506, 696, 500,0x0
13,-1,16, 8, 719, 516, 696, 508,0x0
13,-1,16,16, 749, 504, 744, 504,0x0
13,-1,16,16, 689, 528, 664, 520,0x0
13,-1,16,16, 705, 528, 680, 520,0x0
13,-1,16,16, 743, 522, 728, 520,0x0
13,-1,16,16, 743, 538, 728, 536,0x0
13,-1,16,16, 736, 536, 744, 536,0x0
15 1 8 14, 1, 8,16, 739, 296, 732, 296,0x0
14, 1,16, 8,  91, 338, 104, 340,0x0
14, 1,16, 8,  91, 346, 104, 348,0x0
14, 1, 8, 8, 103, 338, 116, 340,0x0
14, 1, 8,16, 134, 342, 148, 344,0x0
14, 1, 8,16, 141, 342, 156, 344,0x0
14, 1,16, 8, 153, 346, 168, 348,0x0
14, 1, 8, 8, 173, 348, 180, 348,0x0
14, 1, 8,16,  87, 358, 100, 360,0x0
14, 1, 8,16,  95, 358, 108, 360,0x0
14, 1, 8,16, 142, 358, 156, 360,0x0
14, 1,16, 8, 153, 362, 168, 364,0x0
14, 1, 8, 8, 660, 436, 668, 436,0x0
14, 1, 8, 8, 652, 444, 660, 444,0x0
14, 1,16,16, 656, 502, 664, 504,0x0
20 1 15,-1,16, 8, 101, 336, 120, 332,0x0
15, 1,16, 8, 111, 331, 120, 332,0x0
15,-1, 8, 8, 164, 336, 132, 332,0x0
15,-1, 8, 8, 170, 336, 140, 332,0x0
15,-1,16, 8, 161, 334, 152, 332,0x0
15, 1,16, 8, 144, 330, 152, 332,0x0
15,-1, 8,16, 101, 346,  92, 344,0x0
15, 1, 8,16,  83, 342,  92, 344,0x0
15,-1,16,16, 114, 346, 104, 344,0x0
15, 1,16,16,  95, 342, 104, 344,0x0
15,-1, 8, 8, 126, 341, 116, 340,0x0
15,-1, 8, 8, 134, 342, 124, 340,0x0
15,-1, 8, 8, 126, 350, 116, 348,0x0
15, 1, 8, 8, 115, 339, 124, 340,0x0
15, 1, 8, 8, 107, 347, 116, 348,0x0
15, 1, 8, 8, 115, 347, 124, 348,0x0
15,-1,16,16, 145, 346, 136, 344,0x0
15, 1,16,16, 127, 343, 136, 344,0x0
15,-1,16,16, 162, 346, 152, 344,0x0
15, 1,16,16, 142, 342, 152, 344,0x0
15,-1,16,16, 177, 345, 168, 344,0x0
15, 1,16,16, 158, 343, 168, 344,0x0
15,-1,16,16,  97, 360,  88, 360,0x0
15, 1,16,16,  80, 360,  88, 360,0x0
15,-1,16,16, 114, 362, 104, 360,0x0
15, 1,16,16,  95, 358, 104, 360,0x0
15,-1,16,16, 130, 362, 120, 360,0x0
15, 1,16,16, 111, 359, 120, 360,0x0
15,-1,16,16, 146, 362, 136, 360,0x0
15, 1,16,16, 127, 359, 136, 360,0x0
15,-1,16,16, 162, 362, 152, 360,0x0
15, 1,16,16, 143, 358, 152, 360,0x0
15,-1,16,16, 177, 361, 168, 360,0x0
15, 1,16,16, 159, 359, 168, 360,0x0
15,-1,16,16, 194, 361, 184, 360,0x0
15, 1,16,16, 174, 360, 184, 360,0x0
15, 1,16, 8, 190, 363, 200, 364,0x0
15, 1,16, 8,  95, 370, 104, 372,0x0
15,-1, 8, 8, 142, 374, 132, 372,0x0
15,-1, 8, 8, 150, 374, 140, 372,0x0
15, 1, 8, 8, 123, 371, 132, 372,0x0
15, 1, 8, 8, 131, 371, 140, 372,0x0
15,-1,16,16, 162, 378, 152, 376,0x0
15, 1,16,16, 143, 375, 152, 376,0x0
15,-1,16,16, 178, 377, 168, 376,0x0
15, 1,16,16, 159, 375, 168, 376,0x0
15, 1,16,16, 254, 376, 248, 376,0x0
15, 1,16, 8, 643, 436, 648, 436,0x0
15,-1,16,16, 679, 446, 664, 440,0x0
15, 1,16,16, 659, 440, 664, 440,0x0
15,-1,16,16, 695, 446, 680, 440,0x0
15,-1,16, 8, 685, 470, 680, 468,0x0
15,-1,16, 8, 655, 484, 648, 484,0x0
15,-1,16, 8, 659, 496, 648, 492,0x0
15,-1, 8, 8, 674, 492, 660, 484,0x0
15,-1, 8, 8, 680, 488, 668, 484,0x0
15,-1, 8, 8, 672, 495, 660, 492,0x0
15,-1, 8,16, 662, 504, 652, 504,0x0
15,-1, 8,16, 672, 506, 660, 504,0x0
15, 1, 8,16, 668, 505, 660, 504,0x0
20 1 16,-1, 8, 8, 155, 334, 140, 332,0x0
16,-1, 8, 8, 163, 334, 148, 332,0x0
16,-1, 8, 8, 171, 334, 156, 332,0x0
16,-1, 8, 8, 105, 342,  92, 340,0x0
16,-1, 8, 8, 105, 350,  92, 348,0x0
16,-1, 8, 8, 114, 342, 100, 340,0x0
16,-1, 8,16, 179, 346, 164, 344,0x0
16,-1, 8,16, 176, 347, 172, 344,0x0
16, 1,16, 8, 178, 364, 184, 364,0x0
16,-1,16,16, 687, 474, 680, 472,0x0
16, 1, 8, 8, 649, 488, 652, 492,0x0
16,-1,16,16, 655, 505, 648, 504,0x0
16, 1,16,16, 642, 502, 648, 504,0x0
16, 1,16,16, 626, 518, 632, 520,0x0
16,-1,16,16, 656, 523, 648, 520,0x0
13 15 17,-1,16, 8, 150, 336, 120, 332,0x0
17,-1,16, 8, 166, 336, 136, 332,0x0
17,-1,16,16, 115, 348,  88, 344,0x0
17,-1,16,16, 131, 348, 104, 344,0x0
17,-1,16,16, 146, 348, 120, 344,0x0
17,-1, 8,16, 160, 348, 132, 344,0x0
17,-1, 8,16, 181, 350, 140, 344,0x0
17,-1, 8, 8, 177, 344, 148, 340,0x0
17,-1, 8, 8, 186, 344, 156, 340,0x0
17,-1, 8, 8, 189, 354, 148, 348,0x0
17,-1, 8, 8, 189, 352, 156, 348,0x0
17,-1,16,16, 209, 350, 168, 344,0x0
17,-1, 8, 8, 188, 345, 180, 340,0x0
17,-1, 8, 8, 232, 351, 180, 348,0x0
17,-1, 8, 8, 194, 348, 188, 348,0x0
17,-1, 8, 8, 101, 359,  84, 356,0x0
17,-1, 8, 8, 119, 360,  92, 356,0x0
17,-1, 8, 8, 101, 367,  84, 364,0x0
17,-1, 8, 8, 109, 367,  92, 364,0x0
17,-1,16, 8, 144, 360, 120, 356,0x0
17,-1,16, 8, 127, 365, 120, 364,0x0
17,-1, 8,16, 173, 366, 132, 360,0x0
17,-1, 8,16, 160, 363, 140, 360,0x0
17,-1,16,16, 182, 365, 152, 360,0x0
17,-1,16,16, 198, 365, 168, 360,0x0
17,-1,16,16, 223, 366, 184, 360,0x0
17,-1,16, 8, 239, 370, 200, 364,0x0
17,-1,16, 8, 127, 373, 120, 372,0x0
17,-1, 8, 8, 152, 375, 132, 372,0x0
17,-1, 8, 8, 160, 375, 140, 372,0x0
17,-1, 8, 8, 235, 378, 196, 372,0x0
17,-1, 8, 8, 243, 377, 204, 372,0x0
17,-1, 8, 8, 235, 385, 196, 380,0x0
17,-1, 8, 8, 243, 385, 204, 380,0x0
17,-1,16,16, 231, 376, 216, 376,0x0
17,-1,16,16, 465, 423, 472, 424,0x0
17,-1,16, 8, 659, 436, 648, 436,0x0
17,-1,16, 8, 658, 444, 648, 444,0x0
17,-1, 8, 8, 670, 436, 660, 436,0x0
17,-1, 8, 8, 676, 448, 660, 444,0x0
17,-1, 8, 8, 678, 444, 668, 444,0x0
17,-1, 8, 8, 662, 452, 652, 452,0x0
17,-1, 8, 8, 671, 466, 652, 460,0x0
17,-1, 8, 8, 675, 456, 660, 452,0x0
17,-1, 8, 8, 677, 453, 668, 452,0x0
17,-1, 8, 8, 669, 461, 660, 460,0x0
17,-1, 8, 8, 677, 462, 668, 460,0x0
17,-1, 8,16, 685, 458, 676, 456,0x0
17,-1, 8,16, 692, 456, 684, 456,0x0
17,-1,16, 8, 658, 469, 648, 468,0x0
17,-1,16, 8, 659, 478, 648, 476,0x0
17,-1, 8, 8, 669, 470, 660, 468,0x0
17,-1, 8, 8, 676, 469, 668, 468,0x0
17,-1, 8, 8, 669, 478, 660, 476,0x0
17,-1, 8, 8, 684, 484, 668, 476,0x0
17,-1,16, 8, 694, 473, 680, 468,0x0
17,-1,16, 8, 688, 477, 680, 476,0x0
17,-1, 8, 8, 666, 488, 644, 484,0x0
17,-1, 8, 8, 673, 488, 652, 484,0x0
17,-1, 8, 8, 668, 494, 644, 492,0x0
17,-1, 8, 8, 674, 497, 652, 492,0x0
17,-1, 8,16, 678, 498, 660, 488,0x0
17,-1, 8,16, 672, 496, 668, 488,0x0
17,-1, 8,16, 685, 490, 676, 488,0x0
17,-1,16,16, 659, 509, 632, 504,0x0
17,-1,16,16, 676, 510, 648, 504,0x0
17,-1, 8, 8, 688, 502, 660, 500,0x0
17,-1,16, 8, 689, 501, 680, 500,0x0
17,-1,16, 8, 689, 510, 680, 508,0x0
17,-1,16, 8, 704, 510, 696, 508,0x0
17,-1, 8,16, 724, 504, 708, 504,0x0
17,-1,16,16, 669, 523, 664, 520,0x0
17,-1,16,16, 733, 536, 680, 520,0x0
13 15 18, 1, 8, 8,  96, 331, 108, 332,0x0
18,-1, 8, 8, 121, 324, 116, 324,0x0
18, 1, 8, 8, 125, 321, 116, 324,0x0
18,-1, 8, 8, 147, 332, 140, 332,0x0
18, 1,16,16,  76, 343,  88, 344,0x0
18, 1, 8, 8,  88, 338, 100, 340,0x0
18, 1,16,16, 122, 342, 136, 344,0x0
18, 1,16,16, 138, 342, 152, 344,0x0
18, 1, 8,16,  64, 359,  76, 360,0x0
18, 1, 8,16, 110, 359, 116, 360,0x0
18, 1,16,16, 122, 358, 136, 360,0x0
18, 1, 8, 8, 110, 371, 116, 372,0x0
18, 1, 8, 8, 118, 371, 124, 372,0x0
18, 1,16, 8, 130, 371, 136, 372,0x0
18,-1, 8,16, 651, 505, 644, 504,0x0
21 12 19, 1,16,16, 723, 296, 728, 296,0x0
19, 1,16, 8,  94, 332, 104, 332,0x0
19,-1,16, 8, 126, 324, 120, 324,0x0
19,-1,16, 8, 129, 333, 120, 332,0x0
19, 1,16, 8, 111, 331, 120, 332,0x0
19,-1,16, 8, 165, 336, 136, 332,0x0
19,-1,16,16,  80, 345,  72, 344,0x0
19, 1,16,16,  64, 343,  72, 344,0x0
19,-1,16,16,  96, 346,  88, 344,0x0
19, 1,16,16,  80, 343,  88, 344,0x0
19,-1,16,16, 115, 346, 104, 344,0x0
19, 1,16,16,  92, 343, 104, 344,0x0
19,-1,16,16, 129, 345, 120, 344,0x0
19, 1,16,16, 111, 343, 120, 344,0x0
19,-1,16, 8, 146, 341, 136, 340,0x0
19,-1,16, 8, 145, 350, 136, 348,0x0
19, 1,16, 8, 127, 339, 136, 340,0x0
19, 1,16, 8, 127, 346, 136, 348,0x0
19,-1, 8,16, 156, 346, 148, 344,0x0
19,-1, 8,16, 165, 345, 156, 344,0x0
19, 1, 8,16, 139, 343, 148, 344,0x0
19, 1, 8,16, 147, 343, 156, 344,0x0
19, 1,16,16,  64, 359,  72, 360,0x0
19,-1,16,16,  96, 362,  88, 360,0x0
19, 1,16,16,  80, 359,  88, 360,0x0
19,-1,16,16, 122, 363, 104, 360,0x0
19, 1,16,16,  94, 359, 104, 360,0x0
19,-1,16,16, 129, 362, 120, 360,0x0
19, 1,16,16, 111, 359, 120, 360,0x0
19,-1, 8, 8, 141, 358, 132, 356,0x0
19,-1, 8, 8, 149, 358, 140, 356,0x0
19, 1, 8, 8, 123, 355, 132, 356,0x0
19, 1, 8, 8, 131, 355, 140, 356,0x0
19, 1, 8, 8, 124, 362, 132, 364,0x0
19, 1, 8, 8, 131, 363, 140, 364,0x0
19,-1,16,16, 160, 362, 152, 360,0x0
19, 1,16,16, 143, 359, 152, 360,0x0
19,-1,16,16, 178, 361, 168, 360,0x0
19, 1,16,16, 159, 359, 168, 360,0x0
19, 1,16, 8, 168, 357, 184, 356,0x0
19, 1,16, 8, 175, 363, 184, 364,0x0
19,-1, 8, 8, 117, 374, 108, 372,0x0
19, 1, 8, 8,  99, 371, 108, 372,0x0
19,-1, 8, 8, 125, 374, 116, 372,0x0
19,-1, 8, 8, 133, 374, 124, 372,0x0
19, 1, 8, 8, 107, 371, 116, 372,0x0
19, 1, 8, 8, 115, 371, 124, 372,0x0
19,-1,16, 8, 144, 373, 136, 372,0x0
19, 1,16, 8, 128, 370, 136, 372,0x0
19,-1,16,16, 160, 377, 152, 376,0x0
19, 1,16,16, 143, 375, 152, 376,0x0
19,-1,16,16, 176, 377, 168, 376,0x0
19, 1,16,16, 159, 375, 168, 376,0x0
19,-1, 8, 8, 658, 436, 652, 436,0x0
19, 1, 8, 8, 638, 436, 644, 436,0x0
19, 1, 8, 8, 638, 444, 644, 444,0x0
19, 1, 8, 8, 647, 444, 652, 444,0x0
19,-1, 8,16, 671, 440, 660, 440,0x0
19,-1,16, 8, 568, 453, 568, 460,0x0
19,-1,16,16, 653, 455, 648, 456,0x0
19, 1,16,16, 642, 456, 648, 456,0x0
19,-1, 8,16, 671, 456, 660, 456,0x0
19,-1, 8,16, 679, 456, 668, 456,0x0
19, 1, 8,16, 654, 456, 660, 456,0x0
19, 1, 8, 8, 630, 476, 636, 476,0x0
19,-1, 8,16, 649, 472, 644, 472,0x0
19,-1, 8,16, 658, 472, 652, 472,0x0
19, 1, 8,16, 646, 472, 652, 472,0x0
19, 1,16,16, 658, 472, 664, 472,0x0
19,-1,16, 8, 638, 484, 632, 484,0x0
19,-1,16, 8, 640, 496, 632, 492,0x0
19,-1, 8, 8, 657, 487, 652, 484,0x0
19,-1, 8, 8, 657, 492, 652, 492,0x0
19, 1, 8, 8, 639, 483, 644, 484,0x0
19, 1, 8, 8, 644, 484, 644, 492,0x0
19,-1,16, 8, 665, 487, 664, 492,0x0
19,-1,16,16, 639, 507, 632, 504,0x0
19,-1,16,16, 698, 510, 648, 504,0x0
21 12 20,-1,16, 8, 142, 332, 136, 332,0x0
20, 1,16, 8, 129, 332, 136, 332,0x0
20,-1, 8, 8,  89, 342,  76, 340,0x0
20,-1, 8, 8,  80, 350,  68, 348,0x0
20,-1, 8, 8,  88, 350,  76, 348,0x0
20,-1,16,16, 101, 346,  88, 344,0x0
20,-1,16, 8, 117, 350, 104, 348,0x0
20,-1,16,16, 149, 345, 136, 344,0x0
20,-1,16,16,  85, 362,  72, 360,0x0
20,-1,16,16, 101, 362,  88, 360,0x0
20,-1,16,16, 142, 360, 136, 360,0x0
20,-1, 8,16, 153, 360, 148, 360,0x0
18 9 21,-1,16, 8, 148, 336, 120, 332,0x0
21,-1,16, 8, 164, 336, 136, 332,0x0
21,-1,16, 8, 107, 346,  72, 340,0x0
21,-1,16, 8,  98, 352,  72, 348,0x0
21,-1, 8, 8, 120, 346,  84, 340,0x0
21,-1, 8, 8, 117, 344,  92, 340,0x0
21,-1, 8, 8, 109, 352,  84, 348,0x0
21,-1, 8, 8, 117, 352,  92, 348,0x0
21,-1, 8,16, 110, 346, 100, 344,0x0
21,-1, 8,16, 136, 348, 108, 344,0x0
21,-1, 8,16, 144, 348, 116, 344,0x0
21,-1, 8,16, 163, 350, 124, 344,0x0
21,-1, 8, 8, 161, 344, 132, 340,0x0
21,-1, 8, 8, 168, 344, 140, 340,0x0
21,-1, 8, 8, 172, 354, 132, 348,0x0
21,-1, 8, 8, 169, 352, 140, 348,0x0
21,-1,16,16, 191, 351, 152, 344,0x0
21,-1,16, 8,  82, 360,  56, 356,0x0
21,-1,16,16,  89, 363,  72, 360,0x0
21,-1, 8, 8, 109, 360,  84, 356,0x0
21,-1, 8, 8, 115, 360,  92, 356,0x0
21,-1, 8, 8, 107, 368,  84, 364,0x0
21,-1, 8, 8, 115, 368,  92, 364,0x0
21,-1, 8,16, 123, 364, 100, 360,0x0
21,-1, 8,16, 136, 364, 108, 360,0x0
21,-1, 8,16, 135, 363, 116, 360,0x0
21,-1, 8,16, 145, 362, 124, 360,0x0
21,-1, 8,16, 161, 364, 132, 360,0x0
21,-1, 8,16, 167, 364, 140, 360,0x0
21,-1,16, 8, 182, 359, 152, 356,0x0
21,-1,16, 8, 182, 368, 152, 364,0x0
21,-1, 8, 8, 127, 375, 108, 372,0x0
21,-1, 8, 8, 135, 375, 116, 372,0x0
21,-1, 8, 8, 145, 376, 124, 372,0x0
21,-1,16,16, 160, 380, 136, 376,0x0
21,-1, 8,16, 169, 379, 148, 376,0x0
21,-1, 8,16, 177, 379, 156, 376,0x0
21,-1, 8,16, 588, 382, 580, 376,0x0
21,-1, 8, 8, 593, 381, 588, 388,0x0
21,-1, 8,16, 648, 440, 636, 440,0x0
21,-1,16,16, 666, 440, 648, 440,0x0
21,-1, 8,16, 648, 456, 636, 456,0x0
21,-1, 8,16, 656, 456, 644, 456,0x0
21,-1, 8,16, 670, 456, 652, 456,0x0
21,-1,16,16, 682, 456, 664, 456,0x0
21,-1, 8, 8, 648, 468, 636, 468,0x0
21,-1, 8, 8, 654, 477, 636, 476,0x0
21,-1,16, 8, 659, 468, 648, 468,0x0
21,-1,16, 8, 659, 478, 648, 476,0x0
21,-1, 8, 8, 678, 468, 660, 468,0x0
21,-1, 8, 8, 686, 468, 668, 468,0x0
21,-1, 8, 8, 671, 478, 660, 476,0x0
21,-1, 8, 8, 686, 476, 668, 476,0x0
21,-1, 8, 8, 646, 485, 628, 484,0x0
21,-1, 8, 8, 648, 488, 636, 484,0x0
21,-1, 8, 8, 653, 499, 628, 492,0x0
21,-1, 8, 8, 648, 496, 636, 492,0x0
21,-1, 8,16, 656, 491, 644, 488,0x0
21,-1, 8,16, 660, 491, 652, 488,0x0
21,-1,16,16, 634, 512, 616, 504,0x0
21,-1,16,16, 643, 507, 632, 504,0x0
21,-1,16,16, 692, 505, 680, 504,0x0
21,-1,16,16, 708, 509, 696, 504,0x0
21,-1,16,16, 739, 504, 712, 504,0x0
21,-1,16,16, 692, 527, 680, 520,0x0
19 9 22, 1, 8, 8,  91, 323, 100, 324,0x0
22, 1, 8, 8,  87, 331, 100, 332,0x0
22, 1, 8, 8,  95, 331, 108, 332,0x0
22,-1,16,16, 125, 328, 120, 328,0x0
22, 1,16,16,  60, 342,  72, 344,0x0
22, 1,16,16,  76, 342,  88, 344,0x0
22,-1, 8, 8, 105, 340, 100, 340,0x0
22, 1, 8, 8,  95, 338, 108, 340,0x0
22, 1, 8, 8,  87, 346, 100, 348,0x0
22, 1, 8, 8,  95, 346, 108, 348,0x0
22, 1,16,16, 107, 342, 120, 344,0x0
22, 1,16,16, 123, 343, 136, 344,0x0
22, 1, 8, 8,  87, 354, 100, 356,0x0
22, 1, 8, 8,  95, 354, 108, 356,0x0
22, 1, 8, 8,  95, 362, 108, 364,0x0
22, 1,16,16, 107, 358, 120, 360,0x0
22, 1,16,16, 123, 359, 136, 360,0x0
22,-1,16,16, 174, 376, 168, 376,0x0
22, 1, 8,16, 628, 437, 636, 440,0x0
22, 1,16, 8, 640, 456, 648, 460,0x0
22, 1,16, 8, 649, 488, 664, 492,0x0
20 10 23,-1,16, 8,  95, 326,  88, 324,0x0
23, 1,16, 8,  81, 323,  88, 324,0x0
23, 1,16, 8,  79, 330,  88, 332,0x0
23,-1,16,16, 112, 330, 104, 328,0x0
23, 1,16,16,  96, 327, 104, 328,0x0
23,-1,16, 8, 125, 326, 120, 324,0x0
23,-1,16, 8, 128, 333, 120, 332,0x0
23, 1,16, 8, 113, 330, 120, 332,0x0
23,-1, 8, 8, 140, 333, 132, 332,0x0
23, 1, 8, 8, 127, 334, 132, 332,0x0
23, 1, 8,16,  45, 343,  52, 344,0x0
23, 1, 8,16,  52, 343,  60, 344,0x0
23,-1,16, 8,  97, 344,  72, 340,0x0
23, 1,16, 8,  64, 347,  72, 348,0x0
23,-1,16,16,  96, 346,  88, 344,0x0
23, 1,16,16,  80, 343,  88, 344,0x0
23,-1,16,16, 113, 346, 104, 344,0x0
23, 1,16,16,  95, 342, 104, 344,0x0
23,-1,16,16, 128, 345, 120, 344,0x0
23, 1,16,16, 113, 342, 120, 344,0x0
23,-1, 8,16, 140, 345, 132, 344,0x0
23, 1, 8,16, 125, 342, 132, 344,0x0
23, 1, 8,16, 131, 344, 140, 344,0x0
23, 1,16, 8,  33, 355,  40, 356,0x0
23, 1, 8, 8,  45, 355,  52, 356,0x0
23, 1, 8, 8,  52, 355,  60, 356,0x0
23, 1, 8, 8,  45, 363,  52, 364,0x0
23, 1, 8, 8,  53, 363,  60, 364,0x0
23,-1,16,16,  80, 362,  72, 360,0x0
23, 1,16,16,  64, 359,  72, 360,0x0
23,-1,16,16,  96, 362,  88, 360,0x0
23, 1,16,16,  80, 359,  88, 360,0x0
23, 1,16,16,  95, 359, 104, 360,0x0
23,-1,16,16, 128, 361, 120, 360,0x0
23, 1,16,16, 113, 358, 120, 360,0x0
23,-1,16,16, 144, 361, 136, 360,0x0
23, 1,16,16, 129, 358, 136, 360,0x0
23,-1,16,16, 161, 361, 152, 360,0x0
23,-1,16, 8, 128, 373, 120, 372,0x0
23, 1,16, 8, 113, 370, 120, 372,0x0
23,-1, 8, 8, 140, 373, 132, 372,0x0
23,-1, 8, 8, 148, 373, 140, 372,0x0
23, 1, 8, 8, 125, 370, 132, 372,0x0
23, 1, 8, 8, 133, 370, 140, 372,0x0
23,-1,16,16, 160, 377, 152, 376,0x0
23,-1, 8,16, 594, 395, 588, 392,0x0
23,-1,16,16, 644, 442, 632, 440,0x0
23,-1,16, 8, 665, 438, 648, 436,0x0
23,-1,16, 8, 659, 446, 648, 444,0x0
23,-1, 8,16, 640, 458, 628, 456,0x0
23,-1, 8,16, 642, 458, 636, 456,0x0
23, 1, 8,16, 631, 454, 636, 456,0x0
23,-1, 8,16, 656, 458, 644, 456,0x0
23, 1, 8,16, 647, 454, 652, 456,0x0
23,-1, 8,16, 673, 457, 660, 456,0x0
23,-1,16,16, 643, 474, 632, 472,0x0
23,-1, 8, 8, 656, 470, 644, 468,0x0
23,-1, 8, 8, 661, 476, 652, 476,0x0
23, 1, 8, 8, 647, 466, 652, 468,0x0
23, 1, 8, 8, 635, 475, 644, 476,0x0
23,-1, 8, 8, 673, 469, 660, 468,0x0
23,-1,16, 8, 632, 491, 632, 484,0x0
23, 1,16, 8, 631, 489, 632, 484,0x0
23, 1, 8, 8, 648, 487, 652, 484,0x0
23, 1, 8, 8, 642, 490, 652, 492,0x0
23, 1,16, 8, 653, 490, 664, 492,0x0
23, 1, 8,16, 648, 501, 660, 504,0x0
23, 1, 8,16, 657, 502, 668, 504,0x0
23, 1,16,16, 659, 517, 664, 520,0x0
20 10 24,-1,16, 8,  84, 334,  72, 332,0x0
24,-1, 8,16,  97, 330,  84, 328,0x0
24,-1, 8,16, 121, 330, 108, 328,0x0
24,-1,16,16,  68, 346,  56, 344,0x0
24,-1,16,16,  84, 346,  72, 344,0x0
24,-1,16, 8, 101, 342,  88, 340,0x0
24,-1,16, 8, 101, 350,  88, 348,0x0
24,-1, 8,16, 113, 346, 100, 344,0x0
24,-1, 8,16, 121, 346, 108, 344,0x0
24,-1,16,16, 134, 346, 120, 344,0x0
24,-1, 8, 8,  72, 358,  60, 356,0x0
24,-1,16,16,  84, 362,  72, 360,0x0
24,-1,16,16, 101, 362,  88, 360,0x0
24,-1,16,16, 117, 362, 104, 360,0x0
24,-1, 8,16, 171, 376, 164, 376,0x0
24,-1, 8,16, 657, 489, 652, 488,0x0
24,-1,16,16, 669, 489, 664, 488,0x0
24,-1, 8,16, 657, 506, 652, 504,0x0
24,-1,16,16, 669, 505, 664, 504,0x0
18 9 25,-1, 8, 8,  90, 328,  76, 324,0x0
25,-1, 8, 8,  93, 336,  68, 332,0x0
25,-1, 8, 8, 100, 336,  76, 332,0x0
25,-1,16, 8, 130, 328, 104, 324,0x0
25,-1,16, 8, 131, 336, 104, 332,0x0
25,-1,16, 8, 165, 338, 136, 332,0x0
25,-1, 8, 8,  77, 344,  52, 340,0x0
25,-1, 8, 8,  85, 344,  60, 340,0x0
25,-1, 8, 8,  76, 352,  52, 348,0x0
25,-1, 8, 8,  85, 352,  60, 348,0x0
25,-1, 8, 8,  93, 344,  68, 340,0x0
25,-1, 8, 8, 100, 344,  76, 340,0x0
25,-1, 8, 8,  89, 352,  68, 348,0x0
25,-1, 8, 8,  98, 352,  76, 348,0x0
25,-1,16,16, 115, 348,  88, 344,0x0
25,-1, 8, 8, 127, 344, 100, 340,0x0
25,-1, 8, 8, 136, 344, 108, 340,0x0
25,-1, 8, 8, 127, 352, 100, 348,0x0
25,-1, 8, 8, 136, 352, 108, 348,0x0
