framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
104,-1,16,16, 880, 407, 872, 408,0x0
104, 1,16,16, 864, 410, 872, 408,0x0
104, 1, 8,16, 876, 410, 884, 408,0x0
104, 1, 8,16, 885, 409, 892, 408,0x0
104, 1,16,16, 897, 409, 904, 408,0x0
104,-1,16, 8, 796, 416, 792, 420,0x0
104,-1,16,16, 848, 423, 840, 424,0x0
104, 1,16,16, 831, 425, 840, 424,0x0
104,-1,16, 8, 864, 419, 856, 420,0x0
104, 1,16, 8, 851, 429, 856, 428,0x0
104,-1, 8,16, 877, 422, 868, 424,0x0
104,-1, 8,16, 881, 423, 876, 424,0x0
104, 1, 8, 8, 893, 421, 900, 420,0x0
104, 1, 8, 8, 901, 421, 908, 420,0x0
104, 1, 8, 8, 901, 429, 908, 428,0x0
104, 1,16,16, 851, 446, 856, 440,0x0
17 105,-1,16, 8, 860, 432, 856, 436,0x0
32 106,-1, 8,16, 980, 136, 972, 136,0x0
106,-1,16,16, 993, 136, 984, 136,0x0
106,-1,16,16,1013, 136,1000, 136,0x0
106,-1,16, 8,1029, 140,1016, 140,0x0
106,-1, 8, 8, 874, 324, 868, 324,0x0
106,-1, 8, 8, 900, 347, 884, 348,0x0
106,-1, 8,16, 836, 357, 820, 360,0x0
106,-1, 8,16, 843, 356, 828, 360,0x0
106,-1, 8,16, 852, 356, 836, 360,0x0
106,-1, 8,16, 860, 356, 844, 360,0x0
106,-1, 8, 8, 867, 351, 852, 356,0x0
106,-1, 8, 8, 875, 353, 860, 356,0x0
106,-1, 8, 8, 867, 359, 852, 364,0x0
106,-1, 8, 8, 875, 359, 860, 364,0x0
106,-1,16,16, 902, 356, 888, 360,0x0
106,-1, 8,16, 914, 358, 900, 360,0x0
106,-1, 8,16, 922, 359, 908, 360,0x0
106,-1,16,16, 840, 373, 824, 376,0x0
106,-1, 8, 8, 852, 369, 836, 372,0x0
106,-1, 8, 8, 860, 368, 844, 372,0x0
106,-1, 8, 8, 852, 377, 836, 380,0x0
106,-1, 8, 8, 861, 376, 844, 380,0x0
106,-1,16,16, 872, 372, 856, 376,0x0
106,-1, 8, 8, 884, 368, 868, 372,0x0
106,-1, 8, 8, 892, 368, 876, 372,0x0
106,-1, 8, 8, 884, 376, 868, 380,0x0
106,-1, 8, 8, 892, 376, 876, 380,0x0
106,-1, 8,16, 900, 373, 884, 376,0x0
106,-1, 8,16, 907, 371, 892, 376,0x0
106,-1, 8,16, 914, 373, 900, 376,0x0
106,-1, 8,16, 921, 375, 908, 376,0x0
106,-1,16,16, 840, 389, 824, 392,0x0
106,-1,16, 8, 856, 382, 840, 388,0x0
106,-1,16, 8, 857, 393, 840, 396,0x0
106,-1, 8, 8, 868, 384, 852, 388,0x0
106,-1, 8, 8, 877, 384, 860, 388,0x0
106,-1, 8, 8, 869, 393, 852, 396,0x0
106,-1, 8, 8, 877, 392, 860, 396,0x0
106,-1, 8, 8, 884, 383, 868, 388,0x0
106,-1, 8, 8, 892, 382, 876, 388,0x0
106,-1, 8, 8, 884, 391, 868, 396,0x0
106,-1, 8, 8, 892, 392, 876, 396,0x0
106,-1,16,16, 917, 389, 904, 392,0x0
106,-1,16,16, 928, 389, 920, 392,0x0
106,-1,16,16, 777, 404, 760, 408,0x0
106,-1,16, 8, 817, 405, 808, 412,0x0
106,-1, 8, 8, 830, 398, 820, 404,0x0
106,-1, 8, 8, 845, 401, 828, 404,0x0
106,-1, 8, 8, 830, 405, 820, 412,0x0
106,-1, 8, 8, 845, 410, 828, 412,0x0
106,-1, 8, 8, 853, 401, 836, 404,0x0
106,-1, 8, 8, 862, 401, 844, 404,0x0
106,-1, 8, 8, 854, 409, 836, 412,0x0
106,-1, 8, 8, 862, 409, 844, 412,0x0
106,-1,16,16, 873, 405, 856, 408,0x0
106,-1,16,16, 888, 403, 872, 408,0x0
106,-1,16,16, 902, 404, 888, 408,0x0
106,-1, 8,16, 913, 403, 900, 408,0x0
106,-1, 8,16, 917, 405, 908, 408,0x0
106,-1,16, 8, 725, 415, 728, 420,0x0
106,-1,16,16, 737, 417, 744, 424,0x0
106,-1,16,16, 754, 417, 760, 424,0x0
106,-1, 8,16, 766, 417, 772, 424,0x0
106,-1, 8,16, 776, 417, 780, 424,0x0
106,-1, 8,16, 798, 416, 788, 424,0x0
106,-1, 8,16, 801, 416, 796, 424,0x0
106,-1,16, 8, 810, 414, 808, 420,0x0
106,-1,16,16, 850, 418, 824, 424,0x0
106,-1, 8, 8, 855, 416, 836, 420,0x0
106,-1, 8, 8, 862, 417, 844, 420,0x0
106,-1, 8, 8, 855, 424, 836, 428,0x0
106,-1, 8, 8, 858, 425, 844, 428,0x0
106,-1, 8, 8, 869, 417, 852, 420,0x0
106,-1, 8, 8, 877, 417, 860, 420,0x0
106,-1, 8, 8, 869, 429, 852, 428,0x0
106,-1, 8, 8, 872, 422, 860, 428,0x0
106,-1,16, 8, 888, 415, 872, 420,0x0
106,-1,16, 8, 881, 423, 872, 428,0x0
106,-1, 8, 8, 921, 416, 916, 420,0x0
106,-1, 8, 8, 768, 429, 772, 436,0x0
106,-1, 8, 8, 776, 429, 780, 436,0x0
106,-1, 8, 8, 776, 437, 780, 444,0x0
106,-1, 8,16, 900, 433, 900, 440,0x0
32 107, 1,16,16, 867, 330, 872, 328,0x0
107, 1,16,16, 883, 330, 888, 328,0x0
107, 1,16,16, 915, 345, 920, 344,0x0
107, 1, 8,16, 795, 359, 812, 360,0x0
107, 1, 8,16, 815, 408, 820, 408,0x0
24 108,-1,16,16, 927,  57, 936,  56,0x0
108,-1, 8, 8, 866, 340, 860, 340,0x0
108, 1, 8, 8, 846, 347, 852, 348,0x0
108,-1,16,16, 897, 342, 888, 344,0x0
108,-1,16, 8, 913, 345, 904, 348,0x0
108,-1,16,16, 818, 359, 808, 360,0x0
108,-1,16, 8, 832, 356, 824, 356,0x0
108,-1,16, 8, 834, 363, 824, 364,0x0
108,-1,16,16, 850, 359, 840, 360,0x0
108,-1,16,16, 867, 359, 856, 360,0x0
108,-1,16,16, 882, 359, 872, 360,0x0
108, 1,16,16, 878, 360, 888, 360,0x0
108,-1,16,16, 912, 358, 904, 360,0x0
108, 1,16,16, 912, 360, 920, 360,0x0
108,-1,16,16, 818, 375, 808, 376,0x0
108, 1,16,16, 797, 375, 808, 376,0x0
108, 1,16,16, 813, 375, 824, 376,0x0
108,-1,16,16, 850, 375, 840, 376,0x0
108,-1,16,16, 866, 375, 856, 376,0x0
108,-1,16,16, 882, 375, 872, 376,0x0
108,-1,16,16, 898, 375, 888, 376,0x0
108,-1,16,16, 914, 375, 904, 376,0x0
108, 1,16,16, 911, 376, 920, 376,0x0
108,-1,16,16, 818, 391, 808, 392,0x0
108, 1,16,16, 813, 391, 824, 392,0x0
108,-1,16,16, 850, 391, 840, 392,0x0
108,-1,16,16, 866, 391, 856, 392,0x0
108,-1,16,16, 882, 391, 872, 392,0x0
108, 1,16,16, 877, 392, 888, 392,0x0
108, 1,16,16, 894, 392, 904, 392,0x0
108, 1,16,16, 911, 392, 920, 392,0x0
108,-1, 8, 8, 814, 403, 804, 404,0x0
108, 1, 8, 8, 801, 404, 812, 404,0x0
108,-1,16,16, 835, 407, 824, 408,0x0
108,-1,16,16, 850, 407, 840, 408,0x0
108,-1,16,16, 866, 407, 856, 408,0x0
108,-1,16,16, 882, 407, 872, 408,0x0
108, 1,16,16, 861, 408, 872, 408,0x0
108,-1,16,16, 898, 407, 888, 408,0x0
108, 1,16,16, 877, 408, 888, 408,0x0
108,-1,16,16, 909, 409, 904, 408,0x0
108,-1, 8, 8, 929, 405, 924, 404,0x0
108,-1, 8, 8, 917, 403, 916, 412,0x0
108, 1, 8, 8, 907, 404, 916, 404,0x0
108,-1, 8, 8, 818, 416, 812, 420,0x0
108,-1,16,16, 835, 423, 824, 424,0x0
108, 1,16,16, 828, 423, 840, 424,0x0
108,-1,16, 8, 866, 419, 856, 420,0x0
108, 1,16, 8, 845, 419, 856, 420,0x0
108,-1,16,16, 882, 423, 872, 424,0x0
108, 1,16,16, 861, 424, 872, 424,0x0
108, 1,16, 8, 879, 420, 888, 420,0x0
108,-1, 8,16, 905, 422, 900, 424,0x0
108, 1, 8,16, 902, 423, 908, 424,0x0
26 109,-1, 8, 8, 821, 355, 804, 356,0x0
109, 1, 8, 8, 799, 363, 804, 364,0x0
109,-1,16,16, 845, 360, 840, 360,0x0
109,-1,16,16, 872, 359, 856, 360,0x0
109,-1,16, 8, 888, 363, 872, 364,0x0
109,-1,16, 8, 903, 363, 888, 364,0x0
109, 1, 8, 8, 791, 371, 796, 372,0x0
109, 1,16,16, 803, 376, 808, 376,0x0
109, 1,16,16, 819, 376, 824, 376,0x0
109,-1,16,16, 845, 376, 840, 376,0x0
109,-1,16,16, 861, 376, 856, 376,0x0
109,-1,16,16, 877, 376, 872, 376,0x0
109,-1,16,16, 893, 376, 888, 376,0x0
109, 1,16,16, 803, 392, 808, 392,0x0
109,-1,16,16, 829, 392, 824, 392,0x0
109,-1,16,16, 845, 392, 840, 392,0x0
109,-1,16,16, 862, 392, 856, 392,0x0
109,-1,16,16, 877, 392, 872, 392,0x0
109,-1,16,16, 893, 391, 888, 392,0x0
109, 1, 8,16, 806, 407, 812, 408,0x0
109,-1,16,16, 829, 408, 824, 408,0x0
109,-1,16,16, 845, 408, 840, 408,0x0
109,-1,16,16, 861, 408, 856, 408,0x0
109,-1,16,16, 893, 408, 888, 408,0x0
109,-1,16,16, 748, 422, 760, 424,0x0
109,-1,16,16, 758, 423, 776, 424,0x0
109,-1, 8, 8, 821, 428, 804, 428,0x0
109, 1, 8, 8, 806, 419, 812, 420,0x0
109, 1, 8, 8, 806, 427, 812, 428,0x0
109,-1,16,16, 829, 424, 824, 424,0x0
109, 1,16,16, 818, 423, 824, 424,0x0
109, 1, 8,16, 830, 423, 836, 424,0x0
109,-1,16, 8, 861, 420, 856, 420,0x0
44 110,-1, 8,16, 930,  56, 940,  56,0x0
110,-1, 8,16, 978, 136, 972, 136,0x0
110,-1, 8, 8, 881, 316, 876, 316,0x0
110,-1, 8,16, 867, 327, 860, 328,0x0
110,-1,16,16, 880, 326, 872, 328,0x0
110,-1, 8, 8, 380, 347, 380, 340,0x0
110,-1, 8, 8, 836, 358, 836, 348,0x0
110,-1, 8, 8, 847, 354, 844, 348,0x0
110,-1, 8,16, 860, 345, 852, 344,0x0
110,-1, 8,16, 869, 344, 860, 344,0x0
110,-1,16,16, 881, 343, 872, 344,0x0
110,-1, 8,16, 915, 342, 900, 344,0x0
110,-1, 8,16, 920, 341, 908, 344,0x0
110,-1, 8, 8, 817, 356, 796, 356,0x0
110,-1, 8, 8, 818, 364, 796, 364,0x0
110,-1, 8, 8, 825, 364, 804, 364,0x0
110,-1, 8, 8, 833, 364, 812, 364,0x0
110,-1, 8, 8, 841, 354, 820, 356,0x0
110,-1, 8, 8, 847, 355, 828, 356,0x0
110,-1, 8, 8, 841, 363, 820, 364,0x0
110,-1, 8, 8, 850, 364, 828, 364,0x0
110,-1, 8,16, 856, 359, 836, 360,0x0
110,-1, 8,16, 865, 360, 844, 360,0x0
110,-1,16,16, 877, 360, 856, 360,0x0
110,-1,16, 8, 892, 355, 872, 356,0x0
110,-1,16, 8, 893, 364, 872, 364,0x0
110,-1, 8,16, 903, 358, 884, 360,0x0
110,-1, 8,16, 910, 358, 892, 360,0x0
110,-1,16,16, 921, 358, 904, 360,0x0
110,-1, 8, 8, 819, 372, 796, 372,0x0
110,-1, 8, 8, 826, 371, 804, 372,0x0
110,-1, 8, 8, 833, 372, 812, 372,0x0
110,-1, 8, 8, 826, 380, 804, 380,0x0
110,-1, 8, 8, 834, 380, 812, 380,0x0
110,-1,16,16, 846, 376, 824, 376,0x0
110,-1,16,16, 861, 376, 840, 376,0x0
110,-1,16,16, 878, 376, 856, 376,0x0
110,-1,16,16, 893, 376, 872, 376,0x0
110,-1,16,16, 908, 376, 888, 376,0x0
110,-1,16,16, 922, 374, 904, 376,0x0
110,-1,16,16, 830, 392, 808, 392,0x0
110,-1,16,16, 846, 392, 824, 392,0x0
110,-1,16,16, 862, 392, 840, 392,0x0
110,-1, 8,16, 875, 392, 852, 392,0x0
110,-1, 8,16, 882, 392, 860, 392,0x0
110,-1,16,16, 894, 392, 872, 392,0x0
110,-1, 8, 8, 905, 388, 884, 388,0x0
110,-1, 8, 8, 912, 388, 892, 388,0x0
110,-1, 8, 8, 904, 396, 884, 396,0x0
110,-1, 8, 8, 910, 396, 892, 396,0x0
110,-1, 8, 8, 918, 385, 900, 388,0x0
110,-1, 8, 8, 923, 381, 908, 388,0x0
110,-1, 8, 8, 917, 393, 900, 396,0x0
110,-1, 8, 8, 923, 386, 908, 396,0x0
110,-1, 8, 8, 826, 404, 804, 404,0x0
110,-1, 8, 8, 834, 404, 812, 404,0x0
110,-1, 8, 8, 836, 412, 804, 412,0x0
110,-1, 8, 8, 834, 412, 812, 412,0x0
110,-1,16,16, 846, 408, 824, 408,0x0
110,-1,16,16, 862, 408, 840, 408,0x0
110,-1,16,16, 878, 408, 856, 408,0x0
110,-1,16, 8, 894, 400, 872, 404,0x0
110,-1,16, 8, 892, 408, 872, 412,0x0
110,-1, 8, 8, 904, 402, 884, 404,0x0
110,-1, 8, 8, 908, 403, 892, 404,0x0
110,-1, 8, 8, 904, 410, 884, 412,0x0
110,-1, 8, 8, 912, 408, 892, 412,0x0
110,-1, 8, 8, 720, 417, 724, 420,0x0
110,-1,16,16, 755, 417, 760, 424,0x0
110,-1,16,16, 777, 409, 776, 424,0x0
110,-1, 8, 8, 807, 409, 796, 420,0x0
110,-1, 8, 8, 795, 417, 788, 428,0x0
110,-1, 8, 8, 806, 416, 796, 428,0x0
110,-1, 8, 8, 827, 420, 804, 420,0x0
110,-1, 8, 8, 835, 420, 812, 420,0x0
110,-1, 8, 8, 827, 428, 804, 428,0x0
110,-1, 8, 8, 835, 428, 812, 428,0x0
110,-1, 8, 8, 842, 420, 820, 420,0x0
110,-1, 8, 8, 850, 420, 828, 420,0x0
110,-1, 8, 8, 842, 428, 820, 428,0x0
110,-1, 8, 8, 865, 421, 828, 428,0x0
110,-1, 8, 8, 874, 420, 852, 420,0x0
110,-1, 8, 8, 879, 420, 860, 420,0x0
110,-1, 8, 8, 859, 428, 852, 428,0x0
110,-1, 8, 8, 865, 428, 860, 428,0x0
110,-1, 8, 8, 888, 416, 868, 420,0x0
110,-1, 8, 8, 894, 418, 876, 420,0x0
110,-1, 8, 8, 888, 424, 868, 428,0x0
110,-1, 8, 8, 885, 428, 876, 428,0x0
110,-1,16, 8, 911, 436, 904, 436,0x0
110,-1,16,16, 945, 440, 936, 440,0x0
44 111,-1,16,16, 893, 357, 888, 360,0x0
111, 1,16, 8, 884, 386, 888, 380,0x0
111,-1, 8,16, 806, 396, 796, 392,0x0
111,-1,16, 8, 818, 390, 808, 388,0x0
111,-1,16, 8, 817, 398, 808, 396,0x0
111, 1,16,16, 884, 397, 888, 392,0x0
111, 1, 8,16, 895, 398, 900, 392,0x0
111, 1,16,16, 867, 408, 872, 408,0x0
111, 1,16,16, 881, 410, 888, 408,0x0
111,-1,16, 8, 864, 427, 856, 428,0x0
111, 1,16,16, 881, 424, 888, 424,0x0
112,-1, 8, 8, 825, 356, 812, 356,0x0
112,-1,16, 8, 894, 353, 888, 356,0x0
112,-1,16, 8, 805, 384, 792, 380,0x0
112,-1, 8,16, 816, 379, 804, 376,0x0
112,-1,16, 8, 805, 392, 792, 388,0x0
112,-1,16,16, 833, 395, 808, 392,0x0
112, 1,16, 8, 884, 391, 888, 388,0x0
112, 1,16, 8, 882, 402, 888, 396,0x0
112, 1, 8,16, 896, 396, 900, 392,0x0
112,-1,16, 8, 871, 404, 856, 404,0x0
112, 1,16,16, 883, 412, 888, 408,0x0
112,-1, 8,16, 891, 416, 852, 424,0x0
112, 1, 8,16, 851, 424, 860, 424,0x0
112, 1,16,16, 864, 424, 872, 424,0x0
4 13 114,-1,16,16, 862, 328, 856, 328,0x0
114,-1, 8, 8, 880, 317, 868, 324,0x0
114,-1, 8, 8, 884, 319, 876, 324,0x0
114,-1, 8, 8, 876, 327, 868, 332,0x0
114,-1, 8, 8, 884, 327, 876, 332,0x0
114,-1, 8, 8, 857, 348, 836, 348,0x0
114,-1, 8, 8, 859, 340, 852, 340,0x0
114,-1, 8, 8, 867, 340, 860, 340,0x0
114,-1, 8, 8, 859, 346, 852, 348,0x0
114,-1,16,16, 877, 342, 872, 344,0x0
114,-1,16,16, 911, 341, 904, 344,0x0
114,-1, 8,16, 935, 335, 932, 344,0x0
114,-1, 8,16, 796, 363, 780, 360,0x0
114,-1, 8,16, 804, 362, 788, 360,0x0
114,-1, 8,16, 812, 361, 796, 360,0x0
114,-1, 8, 8, 820, 356, 804, 356,0x0
114,-1, 8, 8, 827, 356, 812, 356,0x0
114,-1, 8, 8, 823, 365, 804, 364,0x0
114,-1, 8, 8, 830, 366, 812, 364,0x0
114,-1,16,16, 836, 360, 824, 360,0x0
114,-1,16,16, 855, 358, 840, 360,0x0
114,-1,16,16, 870, 358, 856, 360,0x0
114,-1, 8,16, 907, 357, 900, 360,0x0
114,-1, 8,16, 918, 355, 916, 360,0x0
114,-1, 8,16, 930, 365, 924, 360,0x0
114,-1, 8,16, 936, 357, 932, 360,0x0
114,-1, 8, 8, 804, 374, 788, 372,0x0
114,-1, 8, 8, 813, 376, 796, 372,0x0
114,-1, 8, 8, 804, 385, 788, 380,0x0
114,-1, 8, 8, 827, 384, 796, 380,0x0
114,-1,16, 8, 827, 374, 808, 372,0x0
114,-1,16, 8, 838, 384, 808, 380,0x0
114,-1,16, 8, 843, 374, 824, 372,0x0
114,-1,16, 8, 854, 383, 824, 380,0x0
114,-1,16,16, 858, 376, 840, 376,0x0
114,-1, 8, 8, 831, 389, 804, 388,0x0
114,-1, 8, 8, 842, 391, 812, 388,0x0
114,-1, 8, 8, 821, 398, 804, 396,0x0
114,-1, 8, 8, 845, 400, 812, 396,0x0
114,-1,16, 8, 854, 391, 824, 388,0x0
114,-1,16, 8, 854, 399, 824, 396,0x0
114,-1,16,16, 859, 391, 840, 392,0x0
114,-1,16,16, 885, 396, 856, 392,0x0
114,-1,16,16, 924, 388, 920, 392,0x0
114,-1, 8,16, 936, 386, 932, 392,0x0
114,-1,16,16, 810, 411, 792, 408,0x0
114,-1,16,16, 827, 410, 808, 408,0x0
114,-1, 8,16, 920, 404, 916, 408,0x0
114,-1,16,16, 812, 426, 792, 424,0x0
114,-1,16, 8, 874, 417, 840, 420,0x0
114,-1,16, 8, 877, 423, 840, 428,0x0
114,-1,16,16, 783, 471, 776, 472,0x0
114,-1,16, 8, 885, 478, 888, 484,0x0
114,-1, 8, 8, 897, 478, 900, 484,0x0
4 13 115, 1, 8, 8, 915, 307, 916, 316,0x0
115,-1,16, 8, 925, 324, 920, 324,0x0
115,-1,16, 8, 848, 427, 840, 428,0x0
115,-1, 8, 8, 838, 442, 828, 444,0x0
115,-1,16,16, 847, 440, 840, 440,0x0
115,-1,16,16, 834, 455, 824, 456,0x0
115, 1,16,16, 821, 460, 824, 456,0x0
115,-1,16,16, 846, 456, 840, 456,0x0
115,-1, 8, 8, 834, 468, 828, 468,0x0
115, 1, 8, 8, 825, 472, 828, 468,0x0
115,-1, 8, 8, 853, 466, 836, 468,0x0
34 116, 1,16,16, 994, 136, 984, 136,0x0
116,-1,16,16, 995, 136,1000, 136,0x0
116,-1,16,16,1011, 136,1016, 136,0x0
116,-1,16,16,1026, 136,1032, 136,0x0
116,-1,16, 8, 861, 328, 856, 332,0x0
116, 1,16, 8, 851, 338, 856, 332,0x0
116,-1,16, 8, 935, 324, 920, 324,0x0
116,-1,16, 8, 934, 332, 920, 332,0x0
116,-1, 8, 8, 842, 346, 836, 348,0x0
116,-1, 8, 8, 851, 345, 844, 348,0x0
116,-1,16,16, 865, 339, 856, 344,0x0
116,-1,16,16, 881, 339, 872, 344,0x0
116, 1, 8, 8, 901, 339, 908, 340,0x0
116,-1, 8,16, 787, 360, 780, 360,0x0
116, 1, 8,16, 766, 361, 772, 360,0x0
116,-1, 8, 8, 794, 364, 788, 364,0x0
116,-1, 8, 8, 801, 364, 796, 364,0x0
116,-1, 8, 8, 814, 364, 804, 364,0x0
116,-1, 8, 8, 819, 364, 812, 364,0x0
116, 1, 8,16, 823, 363, 828, 360,0x0
116,-1,16, 8, 849, 355, 840, 356,0x0
116,-1,16, 8, 845, 364, 840, 364,0x0
116, 1,16,16, 851, 362, 856, 360,0x0
116, 1,16,16, 867, 362, 872, 360,0x0
116,-1, 8, 8, 779, 372, 772, 372,0x0
116,-1, 8, 8, 787, 371, 780, 372,0x0
116,-1, 8, 8, 779, 380, 772, 380,0x0
116, 1, 8, 8, 774, 380, 780, 380,0x0
116,-1,16,16, 798, 376, 792, 376,0x0
116,-1, 8,16, 814, 376, 804, 376,0x0
116,-1, 8,16, 822, 376, 812, 376,0x0
116,-1,16,16, 834, 376, 824, 376,0x0
116, 1,16,16, 835, 378, 840, 376,0x0
116, 1,16,16, 851, 378, 856, 376,0x0
116, 1,16,16, 867, 378, 872, 376,0x0
116, 1,16,16, 883, 378, 888, 376,0x0
116, 1,16,16, 770, 393, 776, 392,0x0
116,-1,16,16, 798, 392, 792, 392,0x0
116, 1,16,16, 786, 393, 792, 392,0x0
116,-1,16,16, 815, 392, 808, 392,0x0
116,-1,16,16, 834, 392, 824, 392,0x0
116,-1,16,16, 850, 392, 840, 392,0x0
116,-1,16,16, 867, 391, 856, 392,0x0
116, 1,16,16, 867, 394, 872, 392,0x0
116, 1,16,16, 883, 393, 888, 392,0x0
116, 1,16,16, 770, 409, 776, 408,0x0
116, 1,16,16, 786, 409, 792, 408,0x0
116,-1,16,16, 815, 408, 808, 408,0x0
116, 1,16,16, 802, 409, 808, 408,0x0
116, 1,16,16, 818, 410, 824, 408,0x0
116,-1,16,16, 850, 408, 840, 408,0x0
116, 1,16,16, 834, 410, 840, 408,0x0
116,-1,16,16, 866, 408, 856, 408,0x0
116, 1,16,16, 851, 410, 856, 408,0x0
116, 1,16,16, 867, 409, 872, 408,0x0
116, 1,16,16, 883, 409, 888, 408,0x0
116,-1, 8, 8, 781, 428, 772, 428,0x0
116, 1, 8, 8, 763, 420, 772, 420,0x0
116, 1, 8, 8, 774, 421, 780, 420,0x0
116, 1, 8, 8, 774, 429, 780, 428,0x0
116,-1,16,16, 799, 424, 792, 424,0x0
116, 1,16,16, 786, 425, 792, 424,0x0
116,-1,16,16, 815, 424, 808, 424,0x0
116, 1,16,16, 802, 425, 808, 424,0x0
116, 1,16,16, 818, 426, 824, 424,0x0
116, 1,16, 8, 834, 423, 840, 420,0x0
116, 1,16, 8, 834, 432, 840, 428,0x0
116, 1,16,16, 850, 427, 856, 424,0x0
116, 1,16,16, 867, 426, 872, 424,0x0
116, 1,16,16, 883, 425, 888, 424,0x0
116,-1, 8, 8, 835, 444, 820, 452,0x0
116,-1, 8, 8, 850, 452, 844, 452,0x0
116,-1, 8, 8, 845, 456, 836, 460,0x0
116,-1, 8, 8, 849, 460, 844, 460,0x0
116,-1,16, 8, 843, 458, 824, 468,0x0
116,-1, 8, 8, 845, 464, 836, 468,0x0
34 117,-1, 8, 8, 782, 363, 772, 364,0x0
117,-1, 8, 8, 790, 363, 780, 364,0x0
117,-1, 8, 8, 807, 363, 796, 364,0x0
117,-1,16,16, 849, 358, 840, 360,0x0
117, 1, 8, 8, 767, 428, 772, 428,0x0
44 118,-1,16,16, 985, 136,1000, 136,0x0
118,-1,16,16,1001, 136,1016, 136,0x0
118,-1,16,16,1016, 136,1032, 136,0x0
118,-1,16, 8, 877, 148, 888, 148,0x0
118,-1,16,16, 893, 307, 872, 312,0x0
118,-1, 8,16, 858, 328, 852, 328,0x0
118,-1, 8,16, 877, 317, 860, 328,0x0
118,-1, 8, 8, 895, 324, 884, 324,0x0
118,-1, 8, 8, 908, 322, 892, 324,0x0
118,-1, 8, 8, 895, 330, 884, 332,0x0
118,-1, 8, 8, 908, 331, 892, 332,0x0
118,-1, 8, 8, 921, 322, 900, 324,0x0
118,-1, 8, 8, 930, 325, 908, 324,0x0
118,-1, 8, 8, 916, 331, 900, 332,0x0
118,-1, 8, 8, 928, 331, 908, 332,0x0
118,-1,16,16, 932, 333, 920, 328,0x0
118,-1, 8, 8, 857, 327, 844, 340,0x0
118,-1, 8, 8, 837, 340, 836, 348,0x0
118,-1, 8, 8, 856, 336, 844, 348,0x0
118,-1, 8,16, 865, 332, 852, 344,0x0
118,-1, 8,16, 877, 332, 860, 344,0x0
118,-1,16,16, 929, 341, 920, 344,0x0
118,-1, 8,16, 777, 358, 764, 360,0x0
118,-1,16, 8, 788, 353, 776, 356,0x0
118,-1,16, 8, 789, 362, 776, 364,0x0
118,-1,16, 8, 810, 361, 792, 364,0x0
118,-1,16, 8, 820, 363, 808, 364,0x0
118,-1,16, 8, 835, 361, 824, 364,0x0
118,-1, 8, 8, 869, 348, 836, 356,0x0
118,-1, 8, 8, 854, 352, 844, 356,0x0
118,-1, 8, 8, 848, 362, 836, 364,0x0
118,-1, 8, 8, 855, 362, 844, 364,0x0
118,-1, 8, 8, 861, 351, 852, 356,0x0
118,-1, 8, 8, 866, 350, 860, 356,0x0
118,-1, 8, 8, 863, 362, 852, 364,0x0
118,-1, 8, 8, 871, 360, 860, 364,0x0
118,-1,16, 8, 868, 353, 872, 356,0x0
118,-1,16, 8, 883, 360, 872, 364,0x0
118,-1,16, 8, 926, 353, 920, 356,0x0
118,-1,16, 8, 926, 360, 920, 364,0x0
118,-1,16, 8, 789, 370, 776, 372,0x0
118,-1,16, 8, 788, 384, 776, 380,0x0
118,-1,16,16, 805, 376, 792, 376,0x0
118,-1, 8,16, 818, 376, 804, 376,0x0
118,-1, 8,16, 829, 375, 812, 376,0x0
118,-1, 8,16, 837, 375, 820, 376,0x0
118,-1, 8,16, 844, 374, 828, 376,0x0
118,-1, 8, 8, 849, 370, 836, 372,0x0
118,-1, 8, 8, 855, 370, 844, 372,0x0
118,-1, 8, 8, 849, 379, 836, 380,0x0
118,-1, 8, 8, 856, 378, 844, 380,0x0
118,-1,16,16, 868, 372, 856, 376,0x0
118,-1,16, 8, 883, 367, 872, 372,0x0
118,-1,16, 8, 884, 375, 872, 380,0x0
118,-1,16,16, 944, 376, 936, 376,0x0
118,-1,16,16, 790, 391, 776, 392,0x0
118,-1,16, 8, 799, 386, 792, 388,0x0
118,-1,16, 8, 805, 395, 792, 396,0x0
118,-1,16,16, 821, 392, 808, 392,0x0
118,-1, 8,16, 833, 392, 820, 392,0x0
118,-1, 8,16, 841, 390, 828, 392,0x0
118,-1,16,16, 853, 389, 840, 392,0x0
118,-1,16,16, 869, 385, 856, 392,0x0
118,-1,16,16, 884, 387, 872, 392,0x0
118,-1,16, 8, 900, 384, 888, 388,0x0
118,-1,16, 8, 900, 390, 888, 396,0x0
118,-1, 8,16, 905, 389, 900, 392,0x0
118,-1,16,16, 789, 406, 776, 408,0x0
118,-1, 8, 8, 801, 403, 788, 404,0x0
118,-1, 8, 8, 809, 403, 796, 404,0x0
118,-1, 8, 8, 801, 411, 788, 412,0x0
118,-1, 8, 8, 808, 411, 796, 412,0x0
118,-1,16, 8, 821, 402, 808, 404,0x0
118,-1,16, 8, 821, 410, 808, 412,0x0
118,-1,16,16, 837, 405, 824, 408,0x0
118,-1, 8,16, 851, 403, 836, 408,0x0
118,-1, 8,16, 858, 403, 844, 408,0x0
118,-1,16, 8, 870, 391, 856, 404,0x0
118,-1,16, 8, 873, 405, 856, 412,0x0
118,-1, 8,16, 881, 400, 868, 408,0x0
118,-1, 8,16, 888, 403, 876, 408,0x0
118,-1, 8,16, 775, 426, 764, 424,0x0
