framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
228,-1, 8,16, 558, 234, 540, 232,0x0
228,-1, 8,16, 564, 231, 548, 232,0x0
228,-1, 8,16, 572, 234, 556, 232,0x0
228,-1,16, 8, 585, 228, 568, 228,0x0
228,-1,16, 8, 584, 238, 568, 236,0x0
228,-1,16, 8, 601, 224, 584, 228,0x0
228,-1,16, 8, 600, 238, 584, 236,0x0
228,-1, 8, 8, 613, 224, 596, 228,0x0
228,-1, 8, 8, 609, 236, 596, 236,0x0
228,-1,16, 8, 503, 250, 488, 252,0x0
228,-1,16, 8, 521, 245, 504, 244,0x0
228,-1,16, 8, 521, 251, 504, 252,0x0
228,-1,16, 8, 536, 246, 520, 244,0x0
228,-1,16, 8, 537, 251, 520, 252,0x0
228,-1, 8, 8, 573, 252, 556, 244,0x0
228,-1,16,16, 583, 252, 568, 248,0x0
228,-1,16, 8, 598, 246, 584, 244,0x0
228,-1,16, 8, 599, 261, 584, 252,0x0
228,-1, 8, 8, 486, 255, 468, 260,0x0
228,-1, 8, 8, 491, 257, 476, 260,0x0
228,-1, 8, 8, 483, 264, 468, 268,0x0
228,-1, 8, 8, 490, 264, 476, 268,0x0
228,-1,16, 8, 503, 258, 488, 260,0x0
228,-1,16, 8, 499, 264, 488, 268,0x0
228,-1, 8, 8, 514, 258, 500, 260,0x0
228,-1, 8, 8, 524, 259, 508, 260,0x0
228,-1, 8, 8, 507, 269, 500, 268,0x0
228,-1, 8, 8, 522, 266, 508, 268,0x0
228,-1,16, 8, 580, 263, 568, 260,0x0
228,-1,16,16, 591, 263, 584, 264,0x0
228,-1,16, 8, 489, 272, 472, 276,0x0
228,-1,16, 8, 492, 272, 488, 276,0x0
228,-1,16, 8, 590, 272, 584, 276,0x0
228,-1, 8, 8, 602, 272, 596, 276,0x0
228,-1, 8, 8, 606, 289, 604, 284,0x0
228,-1,16,16, 608, 296, 600, 296,0x0
228,-1, 8, 8, 620, 292, 612, 292,0x0
228,-1, 8, 8, 607, 304, 604, 308,0x0
51 36 230,-1,16, 8, 561,  28, 568,  28,0x0
230,-1, 8,16, 410,  40, 404,  40,0x0
230,-1, 8,16, 420,  40, 412,  40,0x0
230,-1, 8, 8, 428,  36, 420,  36,0x0
230,-1, 8, 8, 426,  44, 420,  44,0x0
230,-1,16, 8, 448,  36, 440,  36,0x0
230,-1, 8, 8, 557,  36, 564,  36,0x0
230,-1, 8, 8, 565,  36, 572,  36,0x0
230,-1, 8, 8, 557,  44, 564,  44,0x0
230,-1, 8, 8, 565,  44, 572,  44,0x0
230,-1,16,16, 577,  40, 584,  40,0x0
230,-1,16,16, 593,  40, 600,  40,0x0
230,-1,16, 8, 608,  35, 616,  36,0x0
230,-1,16, 8, 610,  44, 616,  44,0x0
230,-1, 8,16, 622,  40, 628,  40,0x0
230,-1, 8, 8, 614,  52, 620,  52,0x0
230,-1, 8, 8, 622,  51, 628,  52,0x0
230,-1, 8, 8, 555, 109, 548, 108,0x0
230,-1, 8,16, 578, 105, 564, 104,0x0
230,-1, 8, 8, 547, 116, 540, 116,0x0
230,-1, 8, 8, 539, 124, 532, 124,0x0
230,-1, 8, 8, 547, 124, 540, 124,0x0
230,-1, 8, 8, 555, 116, 548, 116,0x0
230,-1, 8, 8, 563, 116, 556, 116,0x0
230,-1, 8, 8, 555, 124, 548, 124,0x0
230,-1, 8, 8, 563, 124, 556, 124,0x0
230,-1, 8, 8, 571, 117, 564, 116,0x0
230,-1, 8, 8, 571, 124, 564, 124,0x0
230,-1, 8,16, 547, 136, 540, 136,0x0
230,-1,16, 8, 559, 133, 552, 132,0x0
230,-1,16, 8, 560, 141, 552, 140,0x0
230,-1, 8,16, 571, 136, 564, 136,0x0
230,-1, 8,16, 579, 136, 572, 136,0x0
230,-1,16, 8, 544, 148, 536, 148,0x0
230,-1,16, 8, 544, 157, 536, 156,0x0
230,-1,16,16, 560, 153, 552, 152,0x0
230,-1,16, 8, 575, 148, 568, 148,0x0
230,-1,16, 8, 576, 157, 568, 156,0x0
230,-1, 8,16, 588, 152, 580, 152,0x0
230,-1, 8,16, 532, 169, 524, 168,0x0
230,-1, 8, 8, 540, 165, 532, 164,0x0
230,-1, 8, 8, 548, 165, 540, 164,0x0
230,-1, 8, 8, 540, 170, 532, 172,0x0
230,-1, 8, 8, 547, 173, 540, 172,0x0
230,-1,16, 8, 560, 164, 552, 164,0x0
230,-1,16, 8, 559, 172, 552, 172,0x0
230,-1,16,16, 577, 168, 568, 168,0x0
230,-1,16,16, 592, 168, 584, 168,0x0
230,-1, 8, 8, 533, 180, 524, 180,0x0
230,-1, 8, 8, 534, 186, 524, 188,0x0
230,-1, 8,16, 539, 183, 532, 184,0x0
230,-1, 8,16, 547, 184, 540, 184,0x0
230,-1,16,16, 559, 184, 552, 184,0x0
230,-1,16,16, 577, 184, 568, 184,0x0
230,-1, 8,16, 592, 184, 580, 184,0x0
230,-1, 8,16, 595, 184, 588, 184,0x0
230,-1,16, 8, 509, 195, 504, 196,0x0
230,-1, 8, 8, 522, 195, 516, 196,0x0
230,-1, 8, 8, 531, 195, 524, 196,0x0
230,-1, 8, 8, 523, 203, 516, 204,0x0
230,-1, 8, 8, 531, 203, 524, 204,0x0
230,-1,16,16, 559, 200, 552, 200,0x0
230,-1,16, 8, 578, 196, 568, 196,0x0
230,-1,16, 8, 577, 205, 568, 204,0x0
230,-1, 8, 8, 520, 212, 508, 212,0x0
230,-1, 8, 8, 511, 217, 500, 220,0x0
230,-1, 8, 8, 519, 219, 508, 220,0x0
230,-1,16, 8, 527, 211, 520, 212,0x0
230,-1,16, 8, 528, 222, 520, 220,0x0
230,-1,16, 8, 546, 221, 536, 220,0x0
230,-1,16, 8, 577, 213, 568, 212,0x0
230,-1,16, 8, 578, 220, 568, 220,0x0
230,-1, 8,16, 585, 217, 580, 216,0x0
230,-1, 8,16, 501, 231, 492, 232,0x0
230,-1,16,16, 512, 233, 504, 232,0x0
230,-1,16, 8, 528, 229, 520, 228,0x0
230,-1,16, 8, 528, 236, 520, 236,0x0
230,-1,16,16, 546, 233, 536, 232,0x0
230,-1,16,16, 562, 232, 552, 232,0x0
230,-1,16,16, 578, 232, 568, 232,0x0
230,-1,16, 8, 589, 226, 584, 228,0x0
230,-1,16, 8, 493, 247, 488, 244,0x0
230,-1,16, 8, 496, 252, 488, 252,0x0
230,-1,16, 8, 515, 240, 504, 244,0x0
230,-1,16, 8, 513, 249, 504, 252,0x0
230,-1,16, 8, 562, 244, 552, 244,0x0
230,-1,16, 8, 563, 254, 552, 252,0x0
230,-1,16,16, 579, 250, 568, 248,0x0
230,-1,16, 8, 593, 245, 584, 244,0x0
230,-1,16, 8, 593, 254, 584, 252,0x0
230,-1, 8, 8, 499, 267, 500, 260,0x0
230,-1,16, 8, 575, 260, 568, 260,0x0
230,-1,16, 8, 573, 266, 568, 268,0x0
230,-1,16, 8, 591, 262, 584, 260,0x0
230,-1,16, 8, 605, 285, 600, 284,0x0
43 231,-1, 8, 8, 410,  22, 404,  20,0x0
231,-1, 8, 8, 427,  20, 420,  20,0x0
231,-1, 8, 8, 436,  20, 428,  20,0x0
231,-1, 8, 8, 435,  28, 428,  28,0x0
231,-1,16, 8, 577,  28, 584,  28,0x0
231,-1,16, 8, 320,  36, 312,  36,0x0
231,-1,16, 8, 416,  36, 408,  36,0x0
231,-1, 8, 8, 432,  36, 420,  36,0x0
231,-1, 8, 8, 435,  36, 428,  36,0x0
231,-1, 8, 8, 443,  36, 436,  36,0x0
231,-1, 8,16, 565,  40, 572,  40,0x0
231,-1,16,16, 577,  40, 584,  40,0x0
231,-1, 8,16, 590,  40, 596,  40,0x0
231,-1, 8,16, 597,  40, 604,  40,0x0
231,-1,16,16, 610,  40, 616,  40,0x0
231,-1, 8,16, 622,  40, 628,  40,0x0
231,-1, 8,16, 541, 104, 532, 104,0x0
231,-1, 8,16, 546, 105, 540, 104,0x0
231,-1, 8, 8, 561, 108, 556, 108,0x0
231,-1,16,16, 543, 121, 536, 120,0x0
231,-1,16, 8, 559, 125, 552, 124,0x0
231,-1, 8, 8, 539, 133, 532, 132,0x0
231,-1, 8, 8, 547, 133, 540, 132,0x0
231,-1, 8, 8, 539, 141, 532, 140,0x0
231,-1, 8, 8, 547, 141, 540, 140,0x0
231,-1,16, 8, 559, 133, 552, 132,0x0
231,-1,16, 8, 559, 141, 552, 140,0x0
231,-1, 8, 8, 570, 132, 564, 132,0x0
231,-1, 8, 8, 569, 139, 564, 140,0x0
231,-1, 8, 8, 579, 140, 572, 140,0x0
231,-1,16,16, 543, 153, 536, 152,0x0
231,-1,16,16, 559, 153, 552, 152,0x0
231,-1,16,16, 575, 152, 568, 152,0x0
231,-1,16,16, 528, 168, 520, 168,0x0
231,-1,16,16, 542, 169, 536, 168,0x0
231,-1,16,16, 560, 168, 552, 168,0x0
231,-1,16,16, 577, 168, 568, 168,0x0
231,-1, 8, 8, 524, 183, 516, 180,0x0
231,-1, 8, 8, 532, 177, 524, 180,0x0
231,-1, 8, 8, 525, 185, 516, 188,0x0
231,-1, 8, 8, 532, 186, 524, 188,0x0
231,-1,16,16, 542, 184, 536, 184,0x0
231,-1,16,16, 560, 184, 552, 184,0x0
231,-1,16, 8, 578, 180, 568, 180,0x0
231,-1,16, 8, 579, 188, 568, 188,0x0
231,-1,16, 8, 529, 193, 520, 196,0x0
231,-1,16, 8, 529, 201, 520, 204,0x0
231,-1,16,16, 559, 200, 552, 200,0x0
231,-1,16, 8, 579, 196, 568, 196,0x0
231,-1,16, 8, 579, 199, 568, 204,0x0
231,-1, 8,16, 499, 215, 492, 216,0x0
231,-1,16,16, 530, 216, 520, 216,0x0
231,-1,16,16, 543, 216, 536, 216,0x0
231,-1,16,16, 562, 216, 552, 216,0x0
231,-1, 8, 8, 573, 212, 564, 212,0x0
231,-1, 8, 8, 581, 212, 572, 212,0x0
231,-1, 8, 8, 580, 220, 564, 220,0x0
231,-1, 8, 8, 581, 220, 572, 220,0x0
231,-1, 8, 8, 491, 228, 484, 228,0x0
231,-1, 8, 8, 499, 228, 492, 228,0x0
231,-1, 8, 8, 491, 234, 484, 236,0x0
231,-1, 8, 8, 499, 236, 492, 236,0x0
231,-1, 8,16, 507, 232, 500, 232,0x0
231,-1, 8,16, 514, 234, 508, 232,0x0
231,-1,16, 8, 530, 228, 520, 228,0x0
231,-1,16, 8, 528, 236, 520, 236,0x0
231,-1,16,16, 550, 236, 536, 232,0x0
231,-1, 8, 8, 558, 228, 548, 228,0x0
231,-1, 8, 8, 566, 222, 556, 228,0x0
231,-1, 8, 8, 558, 236, 548, 236,0x0
231,-1, 8, 8, 569, 236, 556, 236,0x0
231,-1,16,16, 494, 248, 488, 248,0x0
231,-1, 8,16, 505, 246, 500, 248,0x0
231,-1, 8,16, 514, 248, 508, 248,0x0
231,-1,16,16, 549, 248, 536, 248,0x0
231,-1, 8,16, 561, 249, 548, 248,0x0
231,-1, 8,16, 569, 248, 556, 248,0x0
231,-1, 8, 8, 482, 255, 476, 260,0x0
231,-1, 8, 8, 561, 261, 548, 260,0x0
231,-1, 8, 8, 562, 258, 556, 260,0x0
231,-1, 8, 8, 569, 258, 564, 260,0x0
231,-1, 8, 8, 578, 258, 572, 260,0x0
231,-1, 8, 8, 578, 269, 572, 268,0x0
231,-1,16, 8, 590, 270, 584, 268,0x0
231,-1, 8, 8, 578, 278, 572, 276,0x0
231,-1, 8,16, 594, 280, 588, 280,0x0
231,-1, 8, 8, 608, 281, 604, 276,0x0
231,-1, 8, 8, 605, 285, 596, 284,0x0
231,-1, 8, 8, 610, 285, 604, 284,0x0
231,-1, 8,16, 602, 296, 596, 296,0x0
231,-1, 8,16, 612, 296, 604, 296,0x0
4 44 232,-1, 8,16, 569,  39, 580,  40,0x0
232,-1, 8,16, 575,  39, 588,  40,0x0
232,-1,16, 8, 587,  35, 600,  36,0x0
232,-1,16, 8, 586,  43, 600,  44,0x0
232,-1, 8,16, 599,  39, 612,  40,0x0
232,-1, 8,16, 607,  39, 620,  40,0x0
232,-1, 8, 8, 618,  35, 628,  36,0x0
232,-1, 8, 8, 618,  44, 628,  44,0x0
232,-1, 8, 8, 624,  43, 636,  44,0x0
232,-1,16, 8, 586,  51, 600,  52,0x0
232,-1,16, 8, 620,  51, 632,  52,0x0
232,-1, 8, 8, 539, 102, 524, 100,0x0
232,-1, 8, 8, 534, 109, 516, 108,0x0
232,-1, 8, 8, 539, 110, 524, 108,0x0
232,-1, 8,16, 543, 106, 532, 104,0x0
232,-1, 8,16, 552, 105, 540, 104,0x0
232,-1, 8,16, 561, 105, 548, 104,0x0
232,-1, 8,16, 575, 105, 556, 104,0x0
232,-1, 8, 8, 531, 118, 516, 116,0x0
232,-1, 8, 8, 539, 118, 524, 116,0x0
232,-1, 8, 8, 531, 126, 516, 124,0x0
232,-1, 8, 8, 539, 126, 524, 124,0x0
232,-1, 8, 8, 546, 118, 532, 116,0x0
232,-1, 8, 8, 552, 119, 540, 116,0x0
232,-1, 8, 8, 546, 126, 532, 124,0x0
232,-1, 8, 8, 554, 125, 540, 124,0x0
232,-1, 8, 8, 560, 116, 548, 116,0x0
232,-1, 8, 8, 565, 125, 548, 124,0x0
232,-1, 8, 8, 573, 125, 556, 124,0x0
232,-1, 8, 8, 535, 135, 516, 132,0x0
232,-1, 8, 8, 538, 134, 524, 132,0x0
232,-1, 8, 8, 530, 142, 516, 140,0x0
232,-1, 8, 8, 538, 142, 524, 140,0x0
232,-1,16, 8, 550, 134, 536, 132,0x0
232,-1,16, 8, 550, 142, 536, 140,0x0
232,-1,16,16, 534, 154, 520, 152,0x0
232,-1,16,16, 550, 154, 536, 152,0x0
232,-1, 8,16, 561, 154, 548, 152,0x0
232,-1, 8,16, 570, 152, 556, 152,0x0
232,-1, 8,16, 580, 153, 564, 152,0x0
232,-1,16, 8, 518, 165, 504, 164,0x0
232,-1,16, 8, 519, 175, 504, 172,0x0
232,-1,16,16, 567, 169, 552, 168,0x0
232,-1,16,16, 582, 168, 568, 168,0x0
232,-1, 8,16, 508, 187, 492, 184,0x0
232,-1, 8,16, 527, 182, 516, 184,0x0
232,-1, 8,16, 535, 184, 524, 184,0x0
232,-1,16, 8, 569, 181, 552, 180,0x0
232,-1,16, 8, 569, 188, 552, 188,0x0
232,-1,16,16, 585, 185, 568, 184,0x0
232,-1,16, 8, 525, 184, 504, 196,0x0
232,-1,16, 8, 510, 200, 504, 204,0x0
232,-1,16,16, 531, 198, 520, 200,0x0
232,-1, 8,16, 565, 200, 548, 200,0x0
232,-1, 8,16, 571, 198, 556, 200,0x0
232,-1, 8,16, 582, 200, 564, 200,0x0
232,-1,16, 8, 553, 215, 536, 212,0x0
232,-1,16, 8, 556, 220, 536, 220,0x0
232,-1, 8, 8, 573, 212, 564, 212,0x0
232,-1, 8,16, 482, 233, 476, 232,0x0
232,-1,16,16, 495, 233, 488, 232,0x0
232,-1, 8, 8, 482, 245, 476, 244,0x0
232,-1, 8,16, 543, 249, 516, 248,0x0
232,-1, 8,16, 548, 248, 524, 248,0x0
232,-1, 8, 8, 586, 252, 580, 252,0x0
232,-1, 8, 8, 552, 260, 532, 260,0x0
232,-1, 8, 8, 560, 261, 540, 260,0x0
232,-1, 8, 8, 558, 268, 540, 268,0x0
232,-1,16,16, 604, 271, 584, 264,0x0
4 15 2 31 234,-1, 8,16, 302,  24, 292,  24,0x0
234,-1,16, 8, 593,  27, 600,  28,0x0
234,-1,16, 8, 288,  36, 280,  36,0x0
234,-1,16,16, 304,  40, 296,  40,0x0
234,-1, 8,16, 316,  40, 308,  40,0x0
234,-1, 8, 8, 378,  36, 372,  36,0x0
234,-1, 8, 8, 390,  36, 380,  36,0x0
234,-1, 8, 8, 378,  44, 372,  44,0x0
234,-1, 8, 8, 395,  36, 388,  36,0x0
234,-1, 8, 8, 404,  36, 396,  36,0x0
234,-1, 8, 8, 403,  44, 396,  44,0x0
234,-1, 8,16, 412,  40, 404,  40,0x0
234,-1, 8,16, 579,  39, 588,  40,0x0
234,-1, 8, 8, 590,  36, 596,  36,0x0
234,-1, 8, 8, 598,  36, 604,  36,0x0
234,-1, 8, 8, 590,  44, 596,  44,0x0
234,-1, 8, 8, 598,  44, 604,  44,0x0
234,-1, 8,16, 606,  40, 612,  40,0x0
234,-1,16, 8, 594,  52, 600,  52,0x0
234,-1, 8,16, 515, 105, 508, 104,0x0
234,-1,16, 8, 526, 101, 520, 100,0x0
234,-1,16, 8, 527, 109, 520, 108,0x0
234,-1, 8, 8, 546, 108, 540, 108,0x0
234,-1, 8,16, 507, 121, 500, 120,0x0
234,-1, 8,16, 516, 121, 508, 120,0x0
234,-1,16, 8, 528, 117, 520, 116,0x0
234,-1,16, 8, 528, 125, 520, 124,0x0
234,-1, 8, 8, 539, 117, 532, 116,0x0
234,-1, 8, 8, 546, 116, 540, 116,0x0
234,-1, 8, 8, 538, 125, 532, 124,0x0
234,-1, 8, 8, 558, 125, 540, 124,0x0
234,-1, 8, 8, 523, 133, 516, 132,0x0
234,-1, 8, 8, 531, 133, 524, 132,0x0
234,-1, 8, 8, 523, 141, 516, 140,0x0
234,-1, 8, 8, 531, 141, 524, 140,0x0
234,-1, 8,16, 538, 137, 532, 136,0x0
234,-1, 8, 8, 553, 140, 548, 140,0x0
234,-1,16,16, 510, 153, 504, 152,0x0
234,-1,16,16, 526, 153, 520, 152,0x0
234,-1,16,16, 542, 153, 536, 152,0x0
234,-1, 8,16, 553, 152, 548, 152,0x0
234,-1,16,16, 494, 169, 488, 168,0x0
234,-1,16,16, 510, 169, 504, 168,0x0
234,-1, 8, 8, 522, 165, 516, 164,0x0
234,-1, 8, 8, 530, 165, 524, 164,0x0
234,-1, 8, 8, 521, 173, 516, 172,0x0
234,-1, 8, 8, 530, 173, 524, 172,0x0
234,-1,16,16, 542, 168, 536, 168,0x0
234,-1, 8,16, 554, 168, 548, 168,0x0
234,-1, 8,16, 494, 180, 484, 184,0x0
234,-1, 8,16, 499, 185, 492, 184,0x0
234,-1, 8, 8, 507, 182, 500, 180,0x0
234,-1, 8, 8, 517, 175, 508, 180,0x0
234,-1, 8, 8, 507, 189, 500, 188,0x0
234,-1,16, 8, 525, 181, 520, 180,0x0
234,-1,16,16, 542, 185, 536, 184,0x0
234,-1,16,16, 502, 188, 488, 200,0x0
234,-1, 8, 8, 538, 197, 532, 196,0x0
234,-1, 8, 8, 546, 197, 540, 196,0x0
234,-1, 8, 8, 538, 205, 532, 204,0x0
234,-1, 8, 8, 546, 205, 540, 204,0x0
234,-1,16,16, 531, 215, 520, 216,0x0
234,-1,16,16, 545, 216, 536, 216,0x0
234,-1,16,16, 516, 231, 504, 232,0x0
234,-1,16, 8, 530, 231, 520, 228,0x0
234,-1,16, 8, 533, 236, 520, 236,0x0
234,-1, 8, 8, 513, 243, 500, 244,0x0
234,-1, 8, 8, 520, 243, 508, 244,0x0
234,-1, 8, 8, 520, 253, 508, 252,0x0
234,-1,16, 8, 533, 245, 520, 244,0x0
234,-1,16, 8, 533, 253, 520, 252,0x0
234,-1, 8, 8, 545, 245, 532, 244,0x0
234,-1, 8, 8, 550, 244, 540, 244,0x0
234,-1, 8, 8, 545, 253, 532, 252,0x0
234,-1, 8, 8, 553, 253, 540, 252,0x0
234,-1,16, 8, 565, 253, 552, 252,0x0
234,-1, 8, 8, 558, 248, 564, 252,0x0
234,-1,16, 8, 534, 261, 520, 260,0x0
234,-1,16,16, 549, 265, 536, 264,0x0
234,-1,16, 8, 565, 262, 552, 260,0x0
234,-1,16, 8, 566, 269, 552, 268,0x0
234,-1,16,16, 581, 265, 568, 264,0x0
234,-1, 8,16, 598, 256, 580, 264,0x0
234,-1,16, 8, 566, 278, 552, 276,0x0
234,-1,16, 8, 567, 285, 552, 284,0x0
234,-1,16, 8, 584, 276, 568, 276,0x0
234,-1,16, 8, 583, 285, 568, 284,0x0
234,-1, 8,16, 592, 280, 580, 280,0x0
37 235,-1, 8,16, 337,   8, 332,   8,0x0
235,-1,16,16, 349,   8, 344,   8,0x0
235,-1,16,16, 365,   8, 360,   8,0x0
235,-1,16,16, 288,  24, 280,  24,0x0
235,-1,16, 8, 400,  28, 392,  28,0x0
235,-1, 8, 8, 412,  28, 404,  28,0x0
235,-1, 8,16, 284,  40, 276,  40,0x0
235,-1, 8,16, 289,  37, 284,  40,0x0
235,-1,16, 8, 304,  36, 296,  36,0x0
235,-1, 8, 8, 316,  36, 308,  36,0x0
235,-1,16,16, 368,  40, 360,  40,0x0
235,-1, 8, 8, 381,  36, 372,  36,0x0
235,-1, 8, 8, 388,  36, 380,  36,0x0
235,-1, 8, 8, 380,  44, 372,  44,0x0
235,-1, 8, 8, 385,  44, 380,  44,0x0
235,-1, 8,16, 404,  40, 396,  40,0x0
235,-1,16, 8, 594,  36, 600,  36,0x0
235,-1,16, 8, 593,  44, 600,  44,0x0
235,-1,16,16, 610,  40, 616,  40,0x0
235,-1, 8,16, 622,  40, 628,  40,0x0
235,-1,16,16, 610,  56, 616,  56,0x0
235,-1, 8,16, 613,  72, 620,  72,0x0
235,-1,16,16, 511, 105, 504, 104,0x0
235,-1,16,16, 526, 105, 520, 104,0x0
235,-1, 8, 8,  68, 116,  76, 116,0x0
235,-1,16,16, 512, 121, 504, 120,0x0
235,-1,16, 8, 528, 117, 520, 116,0x0
235,-1,16, 8, 526, 125, 520, 124,0x0
235,-1, 8, 8, 544, 125, 532, 124,0x0
235,-1, 8, 8, 514, 133, 508, 132,0x0
235,-1, 8, 8, 506, 141, 500, 140,0x0
235,-1, 8, 8, 514, 141, 508, 140,0x0
235,-1,16,16, 526, 137, 520, 136,0x0
235,-1,16,16, 541, 136, 536, 136,0x0
235,-1,16,16, 510, 153, 504, 152,0x0
235,-1, 8,16, 531, 152, 524, 152,0x0
235,-1,16,16, 542, 152, 536, 152,0x0
235,-1,16,16, 494, 170, 488, 168,0x0
235,-1, 8,16, 506, 170, 500, 168,0x0
235,-1,16, 8, 542, 164, 536, 164,0x0
235,-1,16, 8, 542, 172, 536, 172,0x0
235,-1, 8,16, 481, 190, 476, 184,0x0
235,-1,16,16, 495, 185, 488, 184,0x0
235,-1, 8,16, 507, 185, 500, 184,0x0
235,-1, 8,16, 518, 193, 516, 184,0x0
235,-1, 8,16, 530, 184, 524, 184,0x0
235,-1,16, 8, 542, 180, 536, 180,0x0
235,-1,16, 8, 542, 188, 536, 188,0x0
235,-1,16, 8, 480, 195, 472, 196,0x0
235,-1,16, 8, 481, 206, 472, 204,0x0
235,-1,16,16, 507, 175, 488, 200,0x0
235,-1,16, 8, 522, 205, 520, 196,0x0
235,-1,16, 8, 526, 205, 520, 204,0x0
235,-1,16, 8, 542, 196, 536, 196,0x0
235,-1,16, 8, 542, 205, 536, 204,0x0
235,-1,16,16, 530, 216, 520, 216,0x0
235,-1, 8,16, 537, 217, 532, 216,0x0
235,-1, 8,16, 484, 248, 476, 248,0x0
235,-1,16,16, 514, 248, 504, 248,0x0
235,-1, 8, 8, 526, 244, 516, 244,0x0
235,-1, 8, 8, 534, 244, 524, 244,0x0
235,-1, 8, 8, 526, 252, 516, 252,0x0
235,-1, 8, 8, 536, 252, 524, 252,0x0
235,-1, 8, 8, 523, 260, 508, 260,0x0
235,-1, 8,16, 531, 264, 516, 264,0x0
235,-1, 8,16, 536, 263, 524, 264,0x0
235,-1,16, 8, 548, 260, 536, 260,0x0
235,-1,16, 8, 552, 268, 536, 268,0x0
235,-1, 8, 8, 560, 260, 548, 260,0x0
235,-1, 8, 8, 570, 260, 556, 260,0x0
235,-1, 8, 8, 564, 268, 548, 268,0x0
235,-1, 8, 8, 571, 268, 556, 268,0x0
235,-1, 8, 8, 548, 278, 532, 276,0x0
235,-1, 8, 8, 556, 276, 540, 276,0x0
235,-1, 8, 8, 550, 284, 532, 284,0x0
235,-1, 8, 8, 556, 285, 540, 284,0x0
235,-1, 8, 8, 564, 276, 548, 276,0x0
235,-1, 8, 8, 570, 276, 556, 276,0x0
235,-1, 8, 8, 564, 284, 548, 284,0x0
235,-1, 8, 8, 568, 284, 556, 284,0x0
235,-1, 8, 8, 578, 276, 564, 276,0x0
235,-1, 8, 8, 576, 285, 564, 284,0x0
235,-1, 8, 8, 584, 284, 572, 284,0x0
235,-1,16, 8, 537, 294, 520, 292,0x0
235,-1,16, 8, 554, 292, 536, 292,0x0
2 29 12 236,-1, 8,16, 390,   8, 380,   8,0x0
236,-1, 8, 8, 609,  22, 612,  28,0x0
236,-1, 8,16, 276,  40, 260,  40,0x0
236,-1, 8,16, 285,  40, 268,  40,0x0
236,-1,16, 8, 297,  36, 280,  36,0x0
236,-1, 8, 8, 313,  36, 308,  36,0x0
236,-1, 8, 8, 594,  35, 604,  36,0x0
236,-1, 8, 8, 593,  43, 604,  44,0x0
236,-1,16,16, 603,  39, 616,  40,0x0
236,-1,16, 8, 619,  35, 632,  36,0x0
236,-1,16, 8, 619,  43, 632,  44,0x0
236,-1, 8, 8, 593,  51, 604,  52,0x0
236,-1,16, 8, 603,  51, 616,  52,0x0
236,-1, 8, 8, 615,  51, 628,  52,0x0
236,-1,16, 8, 511,  92, 520,  92,0x0
236,-1, 8, 8, 501, 101, 484, 100,0x0
236,-1, 8, 8, 510, 101, 492, 100,0x0
236,-1, 8, 8, 501, 110, 484, 108,0x0
236,-1, 8, 8, 509, 109, 492, 108,0x0
236,-1, 8, 8, 512, 101, 500, 100,0x0
236,-1, 8, 8, 521, 102, 508, 100,0x0
236,-1, 8, 8, 518, 109, 500, 108,0x0
236,-1, 8, 8, 521, 109, 508, 108,0x0
236,-1, 8, 8, 527, 100, 516, 100,0x0
236,-1, 8, 8, 533, 100, 524, 100,0x0
236,-1, 8, 8, 530, 112, 516, 108,0x0
236,-1, 8, 8, 535, 109, 524, 108,0x0
236,-1, 8, 8, 519, 117, 500, 116,0x0
236,-1, 8, 8, 525, 117, 508, 116,0x0
236,-1, 8, 8, 514, 126, 500, 124,0x0
236,-1, 8, 8, 522, 125, 508, 124,0x0
236,-1, 8,16, 505, 138, 492, 136,0x0
236,-1, 8,16, 513, 138, 500, 136,0x0
236,-1, 8,16, 519, 139, 508, 136,0x0
236,-1, 8,16, 496, 154, 484, 152,0x0
236,-1, 8,16, 505, 154, 492, 152,0x0
236,-1,16,16, 516, 158, 504, 152,0x0
236,-1,16,16, 533, 158, 520, 152,0x0
236,-1,16,16, 548, 153, 536, 152,0x0
236,-1, 8, 8, 487, 167, 476, 164,0x0
236,-1, 8, 8, 481, 174, 468, 172,0x0
236,-1, 8, 8, 488, 174, 476, 172,0x0
236,-1,16,16, 500, 171, 488, 168,0x0
236,-1,16,16, 528, 169, 520, 168,0x0
236,-1, 8, 8, 545, 165, 532, 164,0x0
236,-1, 8, 8, 552, 165, 540, 164,0x0
236,-1, 8, 8, 544, 173, 532, 172,0x0
236,-1, 8, 8, 552, 173, 540, 172,0x0
236,-1, 8,16, 560, 169, 548, 168,0x0
236,-1, 8,16, 480, 179, 460, 184,0x0
236,-1, 8, 8, 483, 181, 468, 180,0x0
236,-1, 8, 8, 488, 183, 476, 180,0x0
236,-1, 8, 8, 486, 192, 468, 188,0x0
236,-1, 8, 8, 491, 191, 476, 188,0x0
236,-1, 8,16, 496, 187, 484, 184,0x0
236,-1, 8,16, 502, 187, 492, 184,0x0
236,-1,16, 8, 546, 181, 536, 180,0x0
236,-1,16, 8, 546, 195, 536, 188,0x0
236,-1, 8, 8, 467, 201, 452, 196,0x0
236,-1, 8, 8, 478, 200, 460, 196,0x0
236,-1, 8, 8, 475, 207, 460, 204,0x0
236,-1, 8,16, 520, 182, 508, 200,0x0
236,-1,16, 8, 532, 197, 520, 196,0x0
236,-1,16, 8, 532, 205, 520, 204,0x0
