framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
239,-1,16,16, 468, 123, 456, 104,0x0
239,-1,16,16, 518, 106, 504, 104,0x0
239,-1,16,16, 479, 120, 456, 120,0x0
239,-1,16,16, 492, 121, 472, 120,0x0
239,-1,16,16, 533, 122, 520, 120,0x0
239,-1,16,16, 456, 135, 440, 136,0x0
239,-1,16,16, 473, 136, 456, 136,0x0
239,-1,16,16, 513, 135, 504, 136,0x0
239,-1,16,16, 459, 164, 440, 152,0x0
239,-1,16,16, 482, 167, 456, 152,0x0
239,-1,16,16, 466, 172, 440, 168,0x0
239,-1,16,16, 494, 175, 488, 168,0x0
239,-1,16,16, 498, 183, 456, 184,0x0
239,-1,16,16, 592, 222, 584, 232,0x0
240,-1,16,16, 463, 105, 456, 104,0x0
240,-1,16,16, 479, 105, 472, 104,0x0
240,-1,16,16, 493, 106, 488, 104,0x0
240,-1,16,16, 462, 120, 456, 120,0x0
240,-1,16,16, 479, 120, 472, 120,0x0
240,-1,16,16, 493, 120, 488, 120,0x0
240,-1,16,16, 462, 136, 456, 136,0x0
240,-1,16,16, 479, 136, 472, 136,0x0
240,-1,16,16, 462, 152, 456, 152,0x0
241,-1,16,16, 463,  40, 456,  40,0x0
241,-1,16,16, 497,  40, 488,  40,0x0
241,-1,16,16, 541,  40, 552,  40,0x0
241,-1,16,16, 465,  56, 456,  56,0x0
241,-1,16,16, 482,  56, 472,  56,0x0
241,-1,16,16, 495,  57, 488,  56,0x0
241,-1,16,16, 479,  72, 472,  72,0x0
241,-1,16,16, 495,  72, 488,  72,0x0
241,-1,16,16, 461,  91, 456,  88,0x0
241,-1,16,16, 479,  88, 472,  88,0x0
241,-1,16,16, 493,  88, 488,  88,0x0
241,-1,16,16, 488, 112, 488, 104,0x0
241,-1,16,16, 510, 104, 504, 104,0x0
241,-1,16,16, 420, 122, 408, 120,0x0
241,-1,16,16, 434, 122, 424, 120,0x0
241,-1,16,16, 443, 124, 440, 120,0x0
241,-1,16,16, 463, 120, 456, 120,0x0
241,-1,16,16, 463, 136, 456, 136,0x0
241,-1,16,16, 446, 152, 440, 152,0x0
241,-1,16,16, 431, 167, 424, 168,0x0
241,-1,16,16, 446, 168, 440, 168,0x0
241,-1,16,16, 433, 188, 424, 184,0x0
241,-1,16,16, 488, 193, 488, 200,0x0
241,-1,16,16, 415, 219, 392, 216,0x0
241,-1,16,16, 428, 219, 408, 216,0x0
242,-1,16,16, 462,  40, 456,  40,0x0
242,-1,16,16, 480,  40, 472,  40,0x0
242,-1,16,16, 466,  56, 456,  56,0x0
242,-1,16,16, 479,  56, 472,  56,0x0
242,-1,16,16, 463,  72, 456,  72,0x0
242,-1,16,16, 479,  72, 472,  72,0x0
242,-1,16,16, 447,  88, 440,  88,0x0
242,-1,16,16, 463,  88, 456,  88,0x0
242,-1,16,16, 479,  88, 472,  88,0x0
242,-1,16,16, 447, 105, 440, 104,0x0
242,-1,16,16, 464, 104, 456, 104,0x0
242,-1,16,16, 511, 105, 504, 104,0x0
242,-1,16,16, 403, 122, 392, 120,0x0
242,-1,16,16, 419, 122, 408, 120,0x0
242,-1,16,16, 432, 122, 424, 120,0x0
242,-1,16,16, 462, 120, 456, 120,0x0
242,-1,16,16, 510, 121, 504, 120,0x0
242,-1,16,16, 445, 135, 440, 136,0x0
242,-1,16,16, 461, 136, 456, 136,0x0
242,-1,16,16, 446, 152, 440, 152,0x0
242,-1,16,16, 461, 152, 456, 152,0x0
242,-1,16,16, 430, 168, 424, 168,0x0
242,-1,16,16, 418, 179, 408, 184,0x0
242,-1,16,16, 435, 179, 424, 184,0x0
242,-1,16,16, 424, 193, 408, 200,0x0
242,-1,16,16, 488, 195, 488, 200,0x0
242,-1,16,16, 391, 219, 376, 216,0x0
242,-1,16,16, 417, 216, 392, 216,0x0
21 244,-1,16,16, 470,  39, 456,  40,0x0
244, 1,16,16, 455,  45, 456,  40,0x0
244, 1,16,16, 409,  56, 424,  56,0x0
244,-1,16,16, 459,  55, 440,  56,0x0
244, 1,16,16, 423,  56, 440,  56,0x0
244, 1,16,16, 440,  55, 456,  56,0x0
244, 1,16,16, 424,  72, 440,  72,0x0
244,-1,16,16, 470,  72, 456,  72,0x0
244, 1,16,16, 441,  72, 456,  72,0x0
244,-1,16,16, 456,  87, 440,  88,0x0
244, 1,16,16, 423,  88, 440,  88,0x0
244,-1,16,16, 470,  88, 456,  88,0x0
244, 1,16,16, 441,  88, 456,  88,0x0
244, 1,16,16, 449,  89, 472,  88,0x0
244, 1,16,16, 379, 105, 392, 104,0x0
244,-1,16,16, 438, 105, 424, 104,0x0
244, 1,16,16, 407, 106, 424, 104,0x0
244, 1,16,16, 423, 104, 440, 104,0x0
244, 1,16,16, 439, 105, 456, 104,0x0
244,-1,16,16, 479, 104, 472, 104,0x0
244,-1,16,16, 504, 106, 488, 104,0x0
244, 1,16,16, 362, 121, 376, 120,0x0
244, 1,16,16, 378, 121, 392, 120,0x0
244, 1,16,16, 394, 121, 408, 120,0x0
244,-1,16,16, 436, 122, 424, 120,0x0
244, 1,16,16, 407, 122, 424, 120,0x0
244, 1,16,16, 423, 120, 440, 120,0x0
244, 1,16,16, 438, 120, 456, 120,0x0
244,-1,16,16, 504, 125, 488, 120,0x0
244,-1,16,16, 436, 134, 424, 136,0x0
244, 1,16,16, 422, 136, 440, 136,0x0
244, 1,16,16, 438, 136, 456, 136,0x0
244, 1,16,16, 454, 136, 472, 136,0x0
244,-1,16,16, 502, 136, 488, 136,0x0
244, 1,16,16, 404, 151, 424, 152,0x0
244, 1,16,16, 422, 152, 440, 152,0x0
244, 1,16,16, 438, 150, 456, 152,0x0
244,-1,16,16, 484, 152, 472, 152,0x0
244, 1,16,16, 469, 153, 488, 152,0x0
244,-1,16,16, 422, 169, 408, 168,0x0
244,-1,16,16, 437, 172, 424, 168,0x0
244, 1,16,16, 408, 167, 424, 168,0x0
244,-1,16,16, 452, 171, 440, 168,0x0
244, 1,16,16, 424, 167, 440, 168,0x0
244, 1,16,16, 441, 167, 456, 168,0x0
244,-1,16,16, 482, 172, 472, 168,0x0
244, 1,16,16, 375, 185, 392, 184,0x0
244,-1,16,16, 425, 185, 408, 184,0x0
244,-1,16,16, 442, 185, 424, 184,0x0
244,-1,16,16, 452, 188, 440, 184,0x0
244, 1,16,16, 425, 181, 440, 184,0x0
244,-1,16,16, 462, 184, 456, 184,0x0
244, 1,16,16, 441, 180, 456, 184,0x0
244, 1,16,16, 469, 191, 472, 184,0x0
244,-1,16,16, 490, 177, 488, 184,0x0
244, 1,16,16, 484, 188, 488, 184,0x0
244,-1,16,16, 380, 204, 360, 200,0x0
244, 1,16,16, 351, 204, 360, 200,0x0
244,-1,16,16, 398, 205, 376, 200,0x0
244, 1,16,16, 388, 196, 392, 200,0x0
244,-1,16,16, 427, 201, 408, 200,0x0
244,-1,16,16, 488, 189, 488, 200,0x0
244,-1,16,16, 378, 218, 360, 216,0x0
244,-1,16,16, 396, 218, 376, 216,0x0
244,-1,16,16, 417, 216, 392, 216,0x0
35 245, 1,16,16, 418,  40, 424,  40,0x0
245,-1,16,16, 432,  56, 424,  56,0x0
245,-1,16,16, 450,  58, 440,  56,0x0
245,-1,16,16, 459,  52, 456,  56,0x0
245,-1,16,16, 432,  72, 424,  72,0x0
245, 1,16,16, 432,  72, 440,  72,0x0
245,-1,16,16, 463,  72, 456,  72,0x0
245, 1,16,16, 448,  72, 456,  72,0x0
245,-1,16,16, 432,  88, 424,  88,0x0
245, 1,16,16, 416,  88, 424,  88,0x0
245,-1,16,16, 448,  88, 440,  88,0x0
245, 1,16,16, 446,  88, 456,  88,0x0
245,-1,16,16, 382, 104, 376, 104,0x0
245,-1,16,16, 414, 104, 408, 104,0x0
245, 1,16,16, 400, 105, 408, 104,0x0
245,-1,16,16, 432, 104, 424, 104,0x0
245, 1,16,16, 416, 104, 424, 104,0x0
245,-1,16,16, 448, 104, 440, 104,0x0
245, 1,16,16, 432, 104, 440, 104,0x0
245,-1,16,16, 464, 104, 456, 104,0x0
245, 1,16,16, 448, 104, 456, 104,0x0
245,-1,16,16, 482, 107, 472, 104,0x0
245,-1,16,16, 383, 120, 376, 120,0x0
245,-1,16,16, 399, 120, 392, 120,0x0
245,-1,16,16, 416, 120, 408, 120,0x0
245, 1,16,16, 399, 121, 408, 120,0x0
245, 1,16,16, 415, 120, 424, 120,0x0
245,-1,16,16, 448, 120, 440, 120,0x0
245, 1,16,16, 432, 120, 440, 120,0x0
245,-1,16,16, 464, 120, 456, 120,0x0
245, 1,16,16, 448, 120, 456, 120,0x0
245, 1,16,16, 462, 120, 472, 120,0x0
245,-1,16,16, 416, 137, 408, 136,0x0
245, 1,16,16, 398, 134, 408, 136,0x0
245, 1,16,16, 415, 136, 424, 136,0x0
245,-1,16,16, 448, 136, 440, 136,0x0
245, 1,16,16, 432, 136, 440, 136,0x0
245,-1,16,16, 464, 136, 456, 136,0x0
245, 1,16,16, 448, 136, 456, 136,0x0
245,-1,16,16, 480, 132, 472, 136,0x0
245, 1,16,16, 462, 136, 472, 136,0x0
245, 1,16,16, 398, 152, 408, 152,0x0
245,-1,16,16, 434, 152, 424, 152,0x0
245,-1,16,16, 448, 152, 440, 152,0x0
245, 1,16,16, 432, 152, 440, 152,0x0
245,-1,16,16, 463, 152, 456, 152,0x0
245,-1,16,16, 480, 151, 472, 152,0x0
245,-1,16,16, 496, 151, 488, 152,0x0
245,-1,16,16, 400, 170, 392, 168,0x0
245,-1,16,16, 418, 168, 408, 168,0x0
245,-1,16,16, 433, 169, 424, 168,0x0
245, 1,16,16, 416, 168, 424, 168,0x0
245,-1,16,16, 447, 169, 440, 168,0x0
245, 1,16,16, 432, 168, 440, 168,0x0
245, 1,16,16, 449, 168, 456, 168,0x0
245,-1,16,16, 478, 168, 472, 168,0x0
245, 1,16,16, 368, 184, 376, 184,0x0
245,-1,16,16, 400, 186, 392, 184,0x0
245, 1,16,16, 385, 183, 392, 184,0x0
245,-1,16,16, 417, 185, 408, 184,0x0
245, 1,16,16, 401, 184, 408, 184,0x0
245,-1,16,16, 433, 185, 424, 184,0x0
245,-1,16,16, 462, 185, 456, 184,0x0
245,-1,16,16, 368, 200, 360, 200,0x0
245,-1,16,16, 384, 200, 376, 200,0x0
245,-1,16,16, 372, 217, 360, 216,0x0
29 246,-1,16,16, 453,  40, 424,  40,0x0
246,-1,16,16, 461,  55, 424,  56,0x0
246,-1,16,16, 476,  51, 472,  56,0x0
246,-1,16,16, 471,  72, 440,  72,0x0
246,-1,16,16, 457,  86, 424,  88,0x0
246,-1,16,16, 476,  86, 440,  88,0x0
246,-1,16,16, 439, 104, 408, 104,0x0
246,-1,16,16, 459, 102, 424, 104,0x0
246,-1,16,16, 475, 103, 440, 104,0x0
246,-1,16,16, 494, 120, 456, 104,0x0
246,-1,16,16, 425, 120, 392, 120,0x0
246,-1,16,16, 440, 119, 408, 120,0x0
246,-1,16,16, 460, 118, 424, 120,0x0
246,-1,16,16, 472, 119, 440, 120,0x0
246,-1,16,16, 508, 132, 472, 120,0x0
246,-1,16,16, 438, 136, 408, 136,0x0
246,-1,16,16, 457, 135, 424, 136,0x0
246,-1,16,16, 506, 141, 472, 136,0x0
246,-1,16,16, 426, 153, 392, 152,0x0
246,-1,16,16, 443, 147, 408, 152,0x0
246,-1,16,16, 457, 151, 424, 152,0x0
246,-1,16,16, 426, 170, 392, 168,0x0
246,-1,16,16, 442, 170, 408, 168,0x0
246,-1,16,16, 452, 172, 424, 168,0x0
246,-1,16,16, 464, 167, 440, 168,0x0
246,-1,16,16, 481, 177, 456, 168,0x0
246,-1,16,16, 410, 185, 376, 184,0x0
246,-1,16,16, 426, 184, 392, 184,0x0
246,-1,16,16, 438, 191, 408, 184,0x0
246,-1,16,16, 396, 201, 360, 200,0x0
246,-1,16,16, 408, 204, 376, 200,0x0
246,-1,16,16, 423, 200, 392, 200,0x0
246,-1,16,16, 375, 219, 344, 216,0x0
246,-1,16,16, 397, 219, 360, 216,0x0
246,-1,16,16, 400, 218, 376, 216,0x0
248,-1,16,16, 423,  40, 408,  40,0x0
248,-1,16,16, 424,  57, 408,  56,0x0
248,-1,16,16, 440,  57, 424,  56,0x0
248,-1,16,16, 424,  73, 408,  72,0x0
248,-1,16,16, 440,  73, 424,  72,0x0
248,-1,16,16, 424,  89, 408,  88,0x0
248,-1,16,16, 444,  89, 424,  88,0x0
248,-1,16,16, 424, 105, 408, 104,0x0
248,-1,16,16, 431, 121, 408, 120,0x0
248,-1,16,16, 428, 136, 408, 136,0x0
248,-1,16,16, 464, 134, 440, 136,0x0
248,-1,16,16, 412, 152, 392, 152,0x0
248,-1,16,16, 446, 150, 424, 152,0x0
248,-1,16,16, 466, 151, 440, 152,0x0
248,-1,16,16, 388, 174, 376, 168,0x0
248,-1,16,16, 403, 172, 392, 168,0x0
248,-1,16,16, 427, 166, 408, 168,0x0
248,-1,16,16, 374, 184, 360, 184,0x0
248,-1,16,16, 388, 188, 376, 184,0x0
248,-1,16,16, 404, 186, 392, 184,0x0
248,-1,16,16, 450, 178, 440, 184,0x0
248,-1,16,16, 382, 199, 376, 200,0x0
248,-1,16,16, 485, 217, 472, 216,0x0
2 249,-1,16,16, 399,  58, 392,  56,0x0
249,-1,16,16, 416,  57, 408,  56,0x0
249,-1,16,16, 416,  73, 408,  72,0x0
249,-1,16,16, 431,  73, 424,  72,0x0
249,-1,16,16, 399,  89, 392,  88,0x0
249,-1,16,16, 416,  89, 408,  88,0x0
249,-1,16,16, 431,  89, 424,  88,0x0
249,-1,16,16, 447,  89, 440,  88,0x0
249,-1,16,16, 403, 102, 392, 104,0x0
249,-1,16,16, 420, 105, 408, 104,0x0
249,-1,16,16, 385, 117, 376, 120,0x0
249,-1,16,16, 400, 120, 392, 120,0x0
249,-1,16,16, 417, 120, 408, 120,0x0
249,-1,16,16, 385, 135, 376, 136,0x0
249,-1,16,16, 401, 136, 392, 136,0x0
249,-1,16,16, 384, 152, 376, 152,0x0
249,-1,16,16, 402, 152, 392, 152,0x0
249,-1,16,16, 424, 152, 408, 152,0x0
249,-1,16,16, 440, 152, 424, 152,0x0
249,-1,16,16, 382, 169, 376, 168,0x0
249,-1,16,16, 401, 166, 392, 168,0x0
249,-1,16,16, 422, 169, 408, 168,0x0
249,-1,16,16, 438, 168, 424, 168,0x0
249,-1,16,16, 378, 192, 376, 184,0x0
249,-1,16,16, 399, 183, 392, 184,0x0
249,-1,16,16, 422, 184, 408, 184,0x0
249,-1,16,16, 433, 182, 424, 184,0x0
249,-1,16,16, 447, 182, 440, 184,0x0
249,-1,16,16, 482, 217, 472, 216,0x0
3 2 250,-1,16,16, 406,  42, 392,  40,0x0
250,-1,16,16, 399,  57, 392,  56,0x0
250,-1,16,16, 415,  57, 408,  56,0x0
250,-1,16,16, 431,  56, 424,  56,0x0
250,-1,16,16, 399,  73, 392,  72,0x0
250,-1,16,16, 414,  74, 408,  72,0x0
250,-1,16,16, 430,  73, 424,  72,0x0
250,-1,16,16, 399,  89, 392,  88,0x0
250,-1,16,16, 416,  90, 408,  88,0x0
250,-1,16,16, 430,  90, 424,  88,0x0
250,-1,16,16, 445,  90, 440,  88,0x0
250,-1,16,16, 399, 106, 392, 104,0x0
250,-1,16,16, 415, 106, 408, 104,0x0
250,-1,16,16, 431, 106, 424, 104,0x0
250,-1,16,16, 385, 122, 376, 120,0x0
250,-1,16,16, 400, 121, 392, 120,0x0
250,-1,16,16, 409, 127, 408, 120,0x0
250,-1,16,16, 432, 125, 424, 120,0x0
250,-1,16,16, 368, 136, 360, 136,0x0
250,-1,16,16, 384, 137, 376, 136,0x0
250,-1,16,16, 401, 137, 392, 136,0x0
250,-1,16,16, 431, 136, 424, 136,0x0
250,-1,16,16, 384, 155, 376, 152,0x0
250,-1,16,16, 410, 153, 392, 152,0x0
250,-1,16,16, 382, 169, 376, 168,0x0
250,-1,16,16, 403, 166, 392, 168,0x0
250,-1,16,16, 436, 169, 424, 168,0x0
250,-1,16,16, 378, 190, 376, 184,0x0
250,-1,16,16, 421, 185, 408, 184,0x0
250,-1,16,16, 434, 184, 424, 184,0x0
250,-1,16,16, 363, 187, 360, 200,0x0
250,-1,16,16, 378, 193, 376, 200,0x0
250,-1,16,16, 465, 201, 456, 200,0x0
250,-1,16,16, 484, 204, 472, 200,0x0
250,-1,16,16, 468, 216, 456, 216,0x0
250,-1,16,16, 485, 217, 472, 216,0x0
3 2 253,-1,16,16, 367,  40, 360,  40,0x0
253,-1,16,16, 386,  42, 376,  40,0x0
253, 1,16,16, 354,  40, 376,  40,0x0
253,-1,16,16, 399,  40, 392,  40,0x0
253,-1,16,16, 366,  56, 360,  56,0x0
253, 1,16,16, 340,  55, 360,  56,0x0
253,-1,16,16, 383,  57, 376,  56,0x0
253,-1,16,16, 399,  57, 392,  56,0x0
253,-1,16,16, 383,  74, 376,  72,0x0
253,-1,16,16, 398,  74, 392,  72,0x0
253,-1,16,16, 368,  88, 360,  88,0x0
253,-1,16,16, 383,  90, 376,  88,0x0
253, 1,16,16, 375,  85, 392,  88,0x0
253,-1,16,16, 413,  89, 408,  88,0x0
253,-1,16,16, 367, 104, 360, 104,0x0
253,-1,16,16, 387, 104, 376, 104,0x0
253,-1,16,16, 414, 107, 408, 104,0x0
253,-1,16,16, 351, 120, 344, 120,0x0
253,-1,16,16, 373, 125, 360, 120,0x0
253,-1,16,16, 387, 120, 376, 120,0x0
253,-1,16,16, 413, 120, 408, 120,0x0
253,-1,16,16, 349, 139, 344, 136,0x0
253,-1,16,16, 378, 135, 360, 136,0x0
253,-1,16,16, 397, 136, 392, 136,0x0
253,-1,16,16, 413, 136, 408, 136,0x0
253,-1,16,16, 383, 152, 376, 152,0x0
253,-1,16,16, 400, 152, 392, 152,0x0
253,-1,16,16, 383, 168, 376, 168,0x0
253,-1,16,16, 406, 170, 392, 168,0x0
253,-1,16,16, 376, 178, 376, 184,0x0
253,-1,16,16, 392, 178, 392, 184,0x0
253,-1,16,16, 426, 186, 408, 184,0x0
253,-1,16,16, 439, 184, 424, 184,0x0
253,-1,16,16, 408, 201, 392, 200,0x0
253,-1,16,16, 425, 200, 408, 200,0x0
253,-1,16,16, 439, 200, 424, 200,0x0
253,-1,16,16, 425, 217, 408, 216,0x0
253,-1,16,16, 439, 217, 424, 216,0x0
14 254, 1,16,16, 338,  40, 344,  40,0x0
254, 1,16,16, 354,  40, 360,  40,0x0
254,-1,16,16, 390,  42, 376,  40,0x0
254, 1,16,16, 369,  40, 376,  40,0x0
254, 1,16,16, 338,  56, 344,  56,0x0
254, 1,16,16, 353,  56, 360,  56,0x0
254,-1,16,16, 390,  58, 376,  56,0x0
254, 1,16,16, 369,  56, 376,  56,0x0
254, 1,16,16, 353,  72, 360,  72,0x0
254,-1,16,16, 390,  74, 376,  72,0x0
254, 1,16,16, 369,  72, 376,  72,0x0
254,-1,16,16, 402,  74, 392,  72,0x0
254, 1,16,16, 387,  72, 392,  72,0x0
254,-1,16,16, 418,  74, 408,  72,0x0
254, 1,16,16, 403,  72, 408,  72,0x0
254, 1,16,16, 338,  88, 344,  88,0x0
254, 1,16,16, 353,  88, 360,  88,0x0
254,-1,16,16, 386,  90, 376,  88,0x0
254, 1,16,16, 369,  88, 376,  88,0x0
254,-1,16,16, 400,  89, 392,  88,0x0
254, 1,16,16, 338, 104, 344, 104,0x0
254, 1,16,16, 351, 104, 360, 104,0x0
254,-1,16,16, 384, 105, 376, 104,0x0
254, 1,16,16, 369, 104, 376, 104,0x0
254, 1,16,16, 310, 120, 328, 120,0x0
254,-1,16,16, 368, 124, 344, 120,0x0
254, 1,16,16, 353, 120, 360, 120,0x0
254,-1,16,16, 384, 121, 376, 120,0x0
254, 1,16,16, 369, 120, 376, 120,0x0
254,-1,16,16, 401, 111, 392, 120,0x0
254, 1,16,16, 297, 132, 312, 136,0x0
254, 1,16,16, 313, 133, 328, 136,0x0
254, 1,16,16, 353, 136, 360, 136,0x0
254,-1,16,16, 384, 136, 376, 136,0x0
254, 1,16,16, 336, 151, 344, 152,0x0
254,-1,16,16, 368, 152, 360, 152,0x0
254, 1,16,16, 353, 152, 360, 152,0x0
254, 1,16,16, 336, 168, 344, 168,0x0
254, 1,16,16, 330, 179, 344, 184,0x0
254,-1,16,16, 410, 198, 376, 200,0x0
254,-1,16,16, 426, 196, 392, 200,0x0
14 255,-1,16,16, 389,  59, 360,  56,0x0
255,-1,16,16, 389,  76, 360,  72,0x0
255,-1,16,16, 402,  78, 376,  72,0x0
255,-1,16,16, 413,  75, 392,  72,0x0
255,-1,16,16, 373,  88, 344,  88,0x0
255,-1,16,16, 398, 140, 376, 136,0x0
255,-1,16,16, 415, 139, 392, 136,0x0
257,-1,16,16, 334,  40, 328,  40,0x0
257,-1,16,16, 351,  40, 344,  40,0x0
257,-1,16,16, 367,  40, 360,  40,0x0
257,-1,16,16, 334,  56, 328,  56,0x0
257,-1,16,16, 351,  56, 344,  56,0x0
257,-1,16,16, 367,  56, 360,  56,0x0
257,-1,16,16, 382,  56, 376,  56,0x0
257,-1,16,16, 350,  72, 344,  72,0x0
257,-1,16,16, 366,  73, 360,  72,0x0
257,-1,16,16, 382,  72, 376,  72,0x0
257,-1,16,16, 397,  72, 392,  72,0x0
257,-1,16,16, 349,  96, 344,  88,0x0
257,-1,16,16, 381,  90, 376,  88,0x0
257,-1,16,16, 336, 109, 328, 104,0x0
257,-1,16,16, 354, 107, 344, 104,0x0
257,-1,16,16, 313, 120, 296, 120,0x0
257,-1,16,16, 318, 126, 312, 120,0x0
257,-1,16,16, 330, 127, 328, 120,0x0
257,-1,16,16, 350, 121, 344, 120,0x0
257,-1,16,16, 382, 121, 376, 120,0x0
257,-1,16,16, 309, 139, 296, 136,0x0
257,-1,16,16, 382, 136, 376, 136,0x0
257,-1,16,16, 334, 153, 328, 152,0x0
257,-1,16,16, 349, 153, 344, 152,0x0
257,-1,16,16, 337, 168, 328, 168,0x0
257,-1,16,16, 339, 183, 328, 184,0x0
257,-1,16,16, 332, 202, 312, 200,0x0
259,-1,16,16, 342,  39, 328,  40,0x0
259,-1,16,16, 357,  39, 344,  40,0x0
259,-1,16,16, 373,  40, 360,  40,0x0
259,-1,16,16, 341,  56, 328,  56,0x0
259,-1,16,16, 357,  56, 344,  56,0x0
259,-1,16,16, 374,  56, 360,  56,0x0
259,-1,16,16, 341,  72, 328,  72,0x0
259,-1,16,16, 357,  72, 344,  72,0x0
259,-1,16,16, 344,  88, 328,  88,0x0
259,-1,16,16, 357,  88, 344,  88,0x0
259,-1,16,16, 373,  88, 360,  88,0x0
259,-1,16,16, 331, 104, 312, 104,0x0
259,-1,16,16, 344, 104, 328, 104,0x0
259,-1,16,16, 372, 101, 360, 104,0x0
259,-1,16,16, 286, 125, 264, 120,0x0
259,-1,16,16, 298, 125, 280, 120,0x0
259,-1,16,16, 310, 126, 296, 120,0x0
259,-1,16,16, 372, 136, 360, 136,0x0
259,-1,16,16, 323, 150, 312, 152,0x0
259,-1,16,16, 369, 154, 360, 152,0x0
259,-1,16,16, 353, 177, 344, 168,0x0
259,-1,16,16, 369, 177, 360, 168,0x0
260,-1,16,16, 318,  40, 312,  40,0x0
260,-1,16,16, 334,  40, 328,  40,0x0
260,-1,16,16, 350,  40, 344,  40,0x0
260,-1,16,16, 319,  56, 312,  56,0x0
260,-1,16,16, 335,  56, 328,  56,0x0
260,-1,16,16, 350,  56, 344,  56,0x0
260,-1,16,16, 334,  72, 328,  72,0x0
260,-1,16,16, 350,  72, 344,  72,0x0
260,-1,16,16, 367,  72, 360,  72,0x0
260,-1,16,16, 320,  88, 312,  88,0x0
260,-1,16,16, 336,  90, 328,  88,0x0
260,-1,16,16, 352,  88, 344,  88,0x0
260,-1,16,16, 381,  88, 376,  88,0x0
260,-1,16,16, 304, 104, 296, 104,0x0
260,-1,16,16, 319, 104, 312, 104,0x0
260,-1,16,16, 351, 104, 344, 104,0x0
260,-1,16,16, 365, 104, 360, 104,0x0
260,-1,16,16, 256, 121, 248, 120,0x0
260,-1,16,16, 272, 121, 264, 120,0x0
260,-1,16,16, 287, 121, 280, 120,0x0
260,-1,16,16, 304, 120, 296, 120,0x0
260,-1,16,16, 318, 120, 312, 120,0x0
260,-1,16,16, 334, 120, 328, 120,0x0
260,-1,16,16, 366, 120, 360, 120,0x0
260,-1,16,16, 317, 135, 312, 136,0x0
260,-1,16,16, 367, 136, 360, 136,0x0
260,-1,16,16, 317, 150, 312, 152,0x0
260,-1,16,16, 334, 150, 328, 152,0x0
260,-1,16,16, 350, 154, 344, 152,0x0
260,-1,16,16, 366, 155, 360, 152,0x0
260,-1,16,16, 304, 163, 296, 168,0x0
260,-1,16,16, 319, 168, 312, 168,0x0
260,-1,16,16, 350, 170, 344, 168,0x0
260,-1,16,16, 276, 189, 264, 184,0x0
260,-1,16,16, 290, 188, 280, 184,0x0
260,-1,16,16, 307, 186, 296, 184,0x0
260,-1,16,16, 291, 202, 280, 200,0x0
260,-1,16,16, 312, 202, 296, 200,0x0
38 261,-1,16,16, 318,  40, 312,  40,0x0
261, 1,16,16, 300,  40, 312,  40,0x0
261,-1,16,16, 335,  40, 328,  40,0x0
261, 1,16,16, 315,  40, 328,  40,0x0
261,-1,16,16, 350,  40, 344,  40,0x0
261, 1,16,16, 332,  40, 344,  40,0x0
261,-1,16,16, 318,  56, 312,  56,0x0
261, 1,16,16, 300,  56, 312,  56,0x0
261,-1,16,16, 334,  56, 328,  56,0x0
261, 1,16,16, 314,  56, 328,  56,0x0
261,-1,16,16, 350,  56, 344,  56,0x0
261, 1,16,16, 332,  56, 344,  56,0x0
261, 1,16,16, 299,  71, 312,  72,0x0
261,-1,16,16, 334,  72, 328,  72,0x0
261, 1,16,16, 314,  72, 328,  72,0x0
261,-1,16,16, 351,  72, 344,  72,0x0
261, 1,16,16, 329,  72, 344,  72,0x0
261,-1,16,16, 366,  72, 360,  72,0x0
261, 1,16,16, 344,  72, 360,  72,0x0
261,-1,16,16, 303,  88, 296,  88,0x0
261, 1,16,16, 282,  88, 296,  88,0x0
261, 1,16,16, 297,  88, 312,  88,0x0
261,-1,16,16, 334,  88, 328,  88,0x0
261, 1,16,16, 313,  88, 328,  88,0x0
261,-1,16,16, 350,  88, 344,  88,0x0
261, 1,16,16, 329,  88, 344,  88,0x0
261,-1,16,16, 366,  88, 360,  88,0x0
261, 1,16,16, 345,  88, 360,  88,0x0
261,-1,16,16, 381,  88, 376,  88,0x0
261, 1,16,16, 364,  89, 376,  88,0x0
261,-1,16,16, 303, 104, 296, 104,0x0
261,-1,16,16, 318, 104, 312, 104,0x0
261, 1,16,16, 297, 104, 312, 104,0x0
261, 1,16,16, 313, 103, 328, 104,0x0
261,-1,16,16, 350, 104, 344, 104,0x0
261, 1,16,16, 329, 104, 344, 104,0x0
261,-1,16,16, 366, 104, 360, 104,0x0
261, 1,16,16, 346, 104, 360, 104,0x0
261,-1,16,16, 381, 104, 376, 104,0x0
261, 1,16,16, 364, 104, 376, 104,0x0
261,-1,16,16, 255, 121, 248, 120,0x0
261, 1,16,16, 238, 121, 248, 120,0x0
261,-1,16,16, 272, 120, 264, 120,0x0
261,-1,16,16, 288, 120, 280, 120,0x0
261,-1,16,16, 303, 120, 296, 120,0x0
261, 1,16,16, 281, 120, 296, 120,0x0
261,-1,16,16, 319, 120, 312, 120,0x0
261, 1,16,16, 297, 120, 312, 120,0x0
261,-1,16,16, 334, 120, 328, 120,0x0
261, 1,16,16, 313, 120, 328, 120,0x0
261,-1,16,16, 350, 120, 344, 120,0x0
261, 1,16,16, 329, 120, 344, 120,0x0
261,-1,16,16, 366, 120, 360, 120,0x0
261, 1,16,16, 346, 120, 360, 120,0x0
